일시,광진구,동대문구,성동구,중랑구,광진구_따릉이대여소,동대문구_따릉이대여소,성동구_따릉이대여소,중랑구_따릉이대여소,광진구_하차총승객수_mean,광진구_하차총승객수_sum,광진구_하차총승객수_size,동대문구_하차총승객수_mean,동대문구_하차총승객수_sum,동대문구_하차총승객수_size,성동구_하차총승객수_mean,성동구_하차총승객수_sum,성동구_하차총승객수_size,중랑구_하차총승객수_mean,중랑구_하차총승객수_sum,중랑구_하차총승객수_size
20200324,8.888,4.524,7.802,3.572,78,81,76,67,114.2289972899729,84301.0,738.0,114.9505617977528,153459.0,1335.0,87.10547667342799,85886.0,986.0,75.27758501040944,108475.0,1441.0
20200325,9.53,4.944,8.19,3.71,78,81,76,67,118.46930422919507,86838.0,733.0,117.38876404494384,156714.0,1335.0,88.78904665314401,87546.0,986.0,76.82254697286012,110394.0,1437.0
20200326,5.112,3.226,4.744,2.44,78,81,76,67,114.8170731707317,84735.0,738.0,115.80164670658682,154711.0,1336.0,87.2474645030426,86026.0,986.0,75.65694444444445,108946.0,1440.0
20200327,6.652,4.272,6.254,3.296,78,81,76,67,118.46938775510203,87075.0,735.0,118.29116766467064,158037.0,1336.0,89.47213779128673,88309.0,987.0,77.30983949755758,110785.0,1433.0
20200328,7.972,4.208,7.538,3.65,78,81,76,67,89.74555403556772,65604.0,731.0,86.79695817490494,114138.0,1315.0,62.47160243407708,61597.0,986.0,57.3632538569425,81800.0,1426.0
20200329,8.954,4.228,8.56,3.634,78,81,76,67,65.31369863013698,47679.0,730.0,60.01746393318148,79043.0,1317.0,43.07833163784333,42346.0,983.0,39.87245970567624,56898.0,1427.0
20200330,8.092,4.62,7.712,3.678,78,81,76,67,115.719131614654,85285.0,737.0,117.66392215568862,157199.0,1336.0,87.60931174089069,86558.0,988.0,75.79111727966689,109215.0,1441.0
20200331,8.884,5.112,8.16,4.226,78,81,76,67,116.12942779291554,85239.0,734.0,117.65742128935533,156955.0,1334.0,88.8184584178499,87575.0,986.0,76.49651810584959,109849.0,1436.0
20200401,7.884,4.858,7.286,3.782,78,81,76,67,117.98240866035182,87189.0,739.0,117.68862275449102,157232.0,1336.0,89.10323886639677,88034.0,988.0,77.0473208072373,110717.0,1437.0
20200402,8.456,4.742,7.528,3.82,78,81,76,67,117.2479674796748,86529.0,738.0,118.56629213483146,158286.0,1335.0,88.51521298174443,87276.0,986.0,76.88038942976355,110554.0,1438.0
20200403,8.646,5.056,8.25,4.026,78,81,76,67,121.19350473612992,89562.0,739.0,121.56352765321375,162652.0,1338.0,91.27327935222672,90178.0,988.0,78.38861901457321,112958.0,1441.0
20200404,8.18,4.69,7.456,3.976,78,81,76,67,89.14266304347827,65609.0,736.0,87.20273348519362,114846.0,1317.0,63.01419878296146,62132.0,986.0,57.703573931324456,82343.0,1427.0
20200405,7.72,4.126,7.508,3.764,78,81,76,67,64.49794238683127,47019.0,729.0,60.97040971168437,80359.0,1318.0,43.2530487804878,42561.0,984.0,40.57805907172996,57702.0,1422.0
20200406,7.918,4.534,7.668,3.556,78,81,76,67,119.00544217687074,87469.0,735.0,120.2747005988024,160687.0,1336.0,89.93920972644376,88770.0,987.0,78.17663421418636,112418.0,1438.0
20200407,8.646,5.03,7.918,4.182,78,81,76,67,118.69972826086956,87363.0,736.0,120.89977561705312,161643.0,1337.0,90.11043566362716,88939.0,987.0,77.96727019498607,111961.0,1436.0
20200408,7.936,5.264,7.606,4.034,78,81,76,67,120.31029810298104,88789.0,738.0,122.16541916167664,163213.0,1336.0,90.61717171717171,89711.0,990.0,79.36534446764092,114048.0,1437.0
20200409,8.236,5.152,7.44,4.216,78,81,76,67,118.7241847826087,87381.0,736.0,121.36350037397158,162263.0,1337.0,90.6997971602434,89430.0,986.0,78.33587786259542,112882.0,1441.0
20200410,8.414,4.99,7.714,4.036,78,81,76,67,124.49046321525886,91376.0,734.0,125.59850187265916,167674.0,1335.0,93.26315789473684,92144.0,988.0,80.86953504510757,116533.0,1441.0
20200411,9.248,4.994,7.778,4.456,78,81,76,67,92.0846994535519,67406.0,732.0,90.4659090909091,119415.0,1320.0,64.63922764227642,63605.0,984.0,59.88383484954514,85574.0,1429.0
20200412,8.0,3.926,6.952,3.476,78,81,76,67,65.01650618982119,47267.0,727.0,61.69552012148823,81253.0,1317.0,42.53278688524591,41512.0,976.0,40.159522136331695,57147.0,1423.0
20200413,8.684,5.504,8.442,4.17,78,81,76,67,119.9047619047619,88130.0,735.0,121.97397769516728,164055.0,1345.0,90.04550050556118,89055.0,989.0,78.93728222996516,113275.0,1435.0
20200414,9.12,5.958,8.302,4.482,78,81,76,67,123.85578231292516,91034.0,735.0,128.01187824795844,172432.0,1347.0,94.03640040444894,93002.0,989.0,81.46073662265462,117222.0,1439.0
20200415,10.564,5.666,9.384,5.366,78,81,76,67,85.17029972752043,62515.0,734.0,83.13588588588588,110737.0,1332.0,60.32150101419878,59477.0,986.0,54.78536585365854,78617.0,1435.0
20200416,10.162,5.53,8.294,4.54,78,81,76,67,120.55480378890393,89090.0,739.0,123.53189910979228,166521.0,1348.0,92.62487360970675,91606.0,989.0,79.98610145934677,115100.0,1439.0
20200417,3.798,2.7,2.916,2.04,78,81,76,67,121.32157394843962,89414.0,737.0,121.39524517087668,163398.0,1346.0,92.29494949494948,91372.0,990.0,79.10263522884883,114066.0,1442.0
20200418,11.258,6.128,9.296,5.75,78,81,76,67,95.68392370572208,70232.0,734.0,94.79263711495116,126169.0,1331.0,69.36382113821138,68254.0,984.0,62.1978947368421,88632.0,1425.0
20200419,3.37,1.924,2.938,1.848,78,81,76,67,63.67667121418827,46675.0,733.0,61.34438583270535,81404.0,1327.0,42.76805696846389,42041.0,983.0,41.40845070422535,58800.0,1420.0
20200420,5.634,3.894,5.458,3.224,78,81,76,67,121.5753052917232,89601.0,737.0,124.4034175334324,167447.0,1346.0,92.2917933130699,91092.0,987.0,80.78094575799722,116163.0,1438.0
20200421,5.59,4.234,5.726,3.308,78,81,76,67,123.8641304347826,91164.0,736.0,126.7173590504451,170815.0,1348.0,94.50910931174089,93375.0,988.0,82.37717466945024,118376.0,1437.0
20200422,5.188,3.732,4.748,2.904,78,81,76,67,124.24864130434784,91447.0,736.0,125.93689680772086,169637.0,1347.0,93.47064777327935,92349.0,988.0,81.83344899375433,117922.0,1441.0
20200423,6.774,4.59,6.002,3.486,78,81,76,67,125.22510231923602,91790.0,733.0,127.48997772828508,171729.0,1347.0,94.75429726996968,93712.0,989.0,82.39805149617258,118406.0,1437.0
20200424,7.62,5.06,6.86,3.902,78,81,76,67,129.51084010840108,95579.0,738.0,132.66691394658753,178835.0,1348.0,98.21840242669364,97138.0,989.0,85.7086230876217,123249.0,1438.0
20200425,9.586,5.208,7.822,4.374,78,81,76,67,97.26802721088436,71492.0,735.0,97.5026256564141,129971.0,1333.0,69.31370558375635,68274.0,985.0,62.97361111111111,90682.0,1440.0
20200426,9.688,5.26,8.864,4.294,78,81,76,67,73.29958960328317,53582.0,731.0,70.77601809954751,93849.0,1326.0,49.05589430894309,48271.0,984.0,46.1990189208129,65926.0,1427.0
20200427,7.762,5.264,7.67,4.044,78,81,76,67,125.22585034013603,92041.0,735.0,128.7518573551263,173300.0,1346.0,95.63636363636364,94680.0,990.0,82.82291666666667,119265.0,1440.0
20200428,9.01,5.97,8.72,4.634,78,81,76,67,126.86666666666666,93247.0,735.0,130.60504825538234,175925.0,1347.0,96.80707070707072,95839.0,990.0,83.42767732962447,119969.0,1438.0
20200429,9.246,6.128,8.824,4.788,78,81,76,67,130.19079837618403,96211.0,739.0,135.31602373887242,182406.0,1348.0,100.35793731041456,99254.0,989.0,86.51180555555555,124577.0,1440.0
20200430,11.848,5.988,10.096,5.778,78,81,76,67,89.22523744911804,65759.0,737.0,88.25563909774436,117380.0,1330.0,63.42335025380711,62472.0,985.0,57.12412831241283,81916.0,1434.0
20200501,11.53,6.216,9.376,5.392,78,81,76,67,96.0,70560.0,735.0,97.70892723180796,130246.0,1333.0,70.31414141414142,69611.0,990.0,63.61672473867596,91290.0,1435.0
20200502,10.51,5.424,8.616,5.068,78,81,76,67,89.87738419618529,65970.0,734.0,90.6496624156039,120836.0,1333.0,65.14837398373983,64106.0,984.0,58.988819007686935,84413.0,1431.0
20200503,11.066,5.416,9.142,4.858,78,81,76,67,73.46195652173913,54068.0,736.0,70.91340361445783,94173.0,1328.0,50.31090723751274,49355.0,981.0,46.7978947368421,66687.0,1425.0
20200504,11.466,5.876,9.51,5.284,78,81,76,67,121.78503401360544,89512.0,735.0,125.70771513353117,169454.0,1348.0,91.84444444444443,90926.0,990.0,81.54488517745303,117180.0,1437.0
20200505,11.26,5.546,9.314,5.286,78,81,76,67,84.21311475409836,61644.0,732.0,82.2078313253012,109172.0,1328.0,57.93292682926829,57006.0,984.0,53.4383275261324,76684.0,1435.0
20200506,9.89,6.274,8.46,5.05,78,81,76,67,131.1953867028494,96691.0,737.0,135.05345211581292,181917.0,1347.0,100.97272727272728,99963.0,990.0,87.60914760914761,126420.0,1443.0
20200507,9.848,6.014,8.248,5.572,78,81,76,67,132.08265582655827,97477.0,738.0,135.95107487027428,183398.0,1349.0,102.0,100878.0,989.0,88.02217602217603,127016.0,1443.0
20200508,6.114,4.554,6.004,3.728,78,81,76,67,134.5081300813008,99267.0,738.0,139.5626389918458,188270.0,1349.0,103.86666666666666,102828.0,990.0,90.16840640222686,129572.0,1437.0
20200509,1.04,0.66,0.71,0.588,78,81,76,67,89.26294277929155,65519.0,734.0,88.21846846846847,117507.0,1332.0,63.655837563451776,62701.0,985.0,60.4159106769016,86576.0,1433.0
20200510,8.058,4.198,6.622,4.156,78,81,76,67,72.6470588235294,53105.0,731.0,71.92036063110443,95726.0,1331.0,49.51829268292683,48726.0,984.0,47.161040787623065,67063.0,1422.0
20200511,8.22,5.27,7.166,4.548,78,81,76,67,127.43478260869566,93792.0,736.0,133.9146884272997,180517.0,1348.0,99.44523326572008,98053.0,986.0,86.40041782729806,124071.0,1436.0
20200512,8.118,5.47,7.324,4.846,78,81,76,67,126.78911564625852,93190.0,735.0,131.86953298739806,177892.0,1349.0,98.45757575757575,97473.0,990.0,84.96102992345163,122089.0,1437.0
20200513,9.202,5.88,8.248,5.452,78,81,76,67,129.5481682496608,95477.0,737.0,133.34149962880474,179611.0,1347.0,99.6153846153846,98420.0,988.0,86.46324549237171,124680.0,1442.0
20200514,8.858,6.478,8.164,5.752,78,81,76,67,128.61141304347825,94658.0,736.0,133.23608017817372,179469.0,1347.0,98.88675429726996,97799.0,989.0,85.87047353760445,123310.0,1436.0
20200515,1.588,1.044,1.086,0.846,78,81,76,67,129.40680272108844,95114.0,735.0,129.6347438752784,174618.0,1347.0,98.6814964610718,97596.0,989.0,85.73556019485038,123202.0,1437.0
20200516,7.188,4.538,6.054,4.25,78,81,76,67,98.2773224043716,71939.0,732.0,99.47593984962406,132303.0,1330.0,71.44016227180528,70440.0,986.0,65.24895688456189,93828.0,1438.0
20200517,10.754,5.972,9.568,5.614,78,81,76,67,78.08321964529331,57235.0,733.0,74.51843491346877,99035.0,1329.0,53.24390243902439,52392.0,984.0,50.32863187588152,71366.0,1418.0
20200518,3.838,2.816,3.612,2.18,78,81,76,67,124.70748299319727,91660.0,735.0,129.71343726800296,174724.0,1347.0,97.26113360323886,96094.0,988.0,84.64787752261657,121639.0,1437.0
20200519,5.558,4.012,4.936,3.07,78,81,76,67,127.82767978290366,94209.0,737.0,130.97698589458054,176426.0,1347.0,99.03333333333332,98043.0,990.0,85.47152777777778,123079.0,1440.0
20200520,8.398,6.51,8.296,5.274,78,81,76,67,133.22237380627558,97652.0,733.0,139.6379821958457,188232.0,1348.0,103.19090909090907,102159.0,990.0,90.42688842688842,130486.0,1443.0
20200521,8.906,6.682,8.884,5.8,78,81,76,67,132.3047619047619,97244.0,735.0,138.0861172976986,186002.0,1347.0,102.92299898682876,101585.0,987.0,89.56636553161918,128886.0,1439.0
20200522,8.832,6.448,8.428,5.362,78,81,76,67,133.6086956521739,98336.0,736.0,139.7436849925706,188095.0,1346.0,104.06868686868688,103028.0,990.0,89.76315789473684,129618.0,1444.0
20200523,12.18,6.764,9.37,5.952,78,81,76,67,104.94301221166891,77343.0,737.0,108.18147590361446,143665.0,1328.0,78.630081300813,77372.0,984.0,70.93254520166899,102001.0,1438.0
20200524,9.69,5.562,8.116,4.6,78,81,76,67,73.92633015006821,54188.0,733.0,73.08534743202416,96765.0,1324.0,51.53455284552845,50710.0,984.0,48.663150492264414,69199.0,1422.0
20200525,10.29,6.402,9.002,5.298,78,81,76,67,130.6784260515604,96310.0,737.0,137.2832713754647,184646.0,1345.0,101.22446916076844,100111.0,989.0,89.5281445448228,128831.0,1439.0
20200526,7.082,5.06,6.12,3.888,78,81,76,67,130.8474114441417,96042.0,734.0,136.8887240356083,184526.0,1348.0,100.46504559270517,99159.0,987.0,88.72322670375522,127584.0,1438.0
20200527,10.642,7.032,9.32,5.456,78,81,76,67,133.98644986449864,98882.0,738.0,141.23961424332344,190391.0,1348.0,101.12740141557128,100015.0,989.0,91.27133934767522,131522.0,1441.0
20200528,10.59,6.998,8.974,5.53,78,81,76,67,131.4538043478261,96750.0,736.0,138.22551928783383,186328.0,1348.0,100.17171717171718,99170.0,990.0,89.36710617626647,128778.0,1441.0
20200529,10.916,7.312,9.294,6.02,78,81,76,67,134.4471544715447,99222.0,738.0,140.66023738872403,189610.0,1348.0,101.0505561172902,99939.0,989.0,91.53291753291754,132082.0,1443.0
20200530,11.88,6.894,10.316,6.078,78,81,76,67,104.10095497953616,76306.0,733.0,104.13027108433737,138285.0,1328.0,71.4787018255578,70478.0,986.0,69.11699164345404,99252.0,1436.0
20200531,11.23,6.274,9.04,5.366,78,81,76,67,75.89373297002724,55706.0,734.0,75.8446455505279,100570.0,1326.0,50.86456211812627,49949.0,982.0,49.75313807531381,71346.0,1434.0
20200601,10.832,6.674,9.158,5.632,78,81,76,67,129.5040650406504,95574.0,738.0,136.89309576837417,184395.0,1347.0,99.56926188068756,98474.0,989.0,89.16655100624567,128489.0,1441.0
20200602,7.798,5.862,7.05,4.778,78,81,76,67,127.92537313432835,94281.0,737.0,132.6045994065282,178751.0,1348.0,97.13030303030304,96159.0,990.0,86.61970853573906,124819.0,1441.0
20200603,10.556,7.328,8.958,5.978,78,81,76,67,134.00954979536152,98229.0,733.0,139.52853965900667,188224.0,1349.0,101.40343781597574,100288.0,989.0,89.91811242192921,129572.0,1441.0
20200604,10.164,7.192,8.58,6.084,78,81,76,67,132.02439024390245,97434.0,738.0,138.62091988130564,186861.0,1348.0,101.53387259858442,100417.0,989.0,89.40236275191106,128650.0,1439.0
20200605,11.056,7.682,9.36,6.168,78,81,76,67,136.65896739130434,100581.0,736.0,141.89910979228486,191280.0,1348.0,103.2659251769464,102130.0,989.0,92.44089012517384,132930.0,1438.0
20200606,11.886,7.078,9.388,6.262,78,81,76,67,93.64809782608695,68925.0,736.0,94.92261457550714,126342.0,1331.0,66.12677484787018,65201.0,986.0,62.81888111888112,89831.0,1430.0
20200607,11.026,7.156,9.482,5.808,78,81,76,67,77.17099863201095,56412.0,731.0,75.08201655379985,99784.0,1329.0,52.21849593495935,51383.0,984.0,50.62298528381219,72239.0,1427.0
20200608,10.232,7.644,8.876,5.706,78,81,76,67,131.35230352303523,96938.0,738.0,138.55880149812734,184976.0,1335.0,100.96359959555106,99853.0,989.0,87.50243562978427,125741.0,1437.0
20200609,10.31,7.41,8.864,5.854,78,81,76,67,133.49455040871933,97985.0,734.0,139.83220973782772,186676.0,1335.0,102.69908814589664,101364.0,987.0,89.0557880055788,127706.0,1434.0
20200610,5.766,4.368,5.002,3.266,78,81,76,67,136.20463847203274,99838.0,733.0,142.76928838951312,190597.0,1335.0,104.99292929292928,103943.0,990.0,90.8245492371706,130969.0,1442.0
20200611,9.83,7.154,8.872,5.414,78,81,76,67,134.6576454668471,99512.0,739.0,141.73502994011977,189358.0,1336.0,104.52173913043478,103372.0,989.0,91.58015267175573,131967.0,1441.0
20200612,11.202,8.07,9.57,6.12,78,81,76,67,137.01084010840108,101114.0,738.0,144.8019504876219,193021.0,1333.0,105.525783619818,104365.0,989.0,92.59305555555557,133334.0,1440.0
20200613,9.54,6.434,7.484,5.136,78,81,76,67,103.21059782608695,75963.0,736.0,106.16616084977238,139927.0,1318.0,74.58805668016194,73693.0,988.0,69.0377358490566,98793.0,1431.0
20200614,9.65,6.286,8.002,5.156,78,81,76,67,76.45130315500685,55733.0,729.0,74.4746019711903,98232.0,1319.0,51.69938650306749,50562.0,978.0,48.216842105263154,68709.0,1425.0
20200615,9.974,7.78,9.07,5.83,78,81,76,67,133.92896174863387,98036.0,732.0,141.6811377245509,189286.0,1336.0,103.63765182186236,102394.0,988.0,91.59233449477352,131435.0,1435.0
20200616,9.928,7.654,8.722,5.794,78,81,76,67,135.5366847826087,99755.0,736.0,141.41304347826087,188645.0,1334.0,104.99797570850204,103738.0,988.0,91.0117973629424,131148.0,1441.0
20200617,10.588,7.506,8.76,5.848,78,81,76,67,136.1226158038147,99914.0,734.0,142.95359281437126,190986.0,1336.0,105.794923857868,104208.0,985.0,91.3890429958391,131783.0,1442.0
20200618,11.174,7.672,8.976,6.278,78,81,76,67,133.99863760217983,98355.0,734.0,141.09505988023952,188503.0,1336.0,103.99292929292928,102953.0,990.0,89.80859916782246,129504.0,1442.0
20200619,11.092,7.93,9.084,6.034,78,81,76,67,136.99050203527815,100962.0,737.0,144.48988764044944,192894.0,1335.0,106.35627530364371,105080.0,988.0,92.7562326869806,133940.0,1444.0
20200620,10.758,6.942,8.342,6.14,78,81,76,67,103.58423913043478,76238.0,736.0,105.77203647416414,139196.0,1316.0,74.4010152284264,73285.0,985.0,69.42508710801394,99625.0,1435.0
20200621,10.154,6.632,8.312,5.492,78,81,76,67,78.19073569482289,57392.0,734.0,75.79362670713202,99896.0,1318.0,53.60060975609756,52743.0,984.0,51.006324666198175,72582.0,1423.0
20200622,9.648,7.204,7.88,5.382,78,81,76,67,132.3989145183175,97578.0,737.0,142.17104276069017,189514.0,1333.0,104.33906882591091,103087.0,988.0,91.26216968011128,131235.0,1438.0
20200623,10.312,7.604,8.522,5.958,78,81,76,67,135.0940054495913,99159.0,734.0,145.55472263868066,194170.0,1334.0,105.69503546099293,104321.0,987.0,92.013167013167,132775.0,1443.0
20200624,2.07,1.364,1.492,1.084,78,81,76,67,131.67611336032388,97572.0,741.0,138.30157539384845,184356.0,1333.0,102.41616161616162,101392.0,990.0,88.44975744975746,127633.0,1443.0
20200625,5.06,2.976,4.084,1.786,78,81,76,67,135.7278911564626,99760.0,735.0,144.1385767790262,192425.0,1335.0,106.44028340080972,105163.0,988.0,92.4795281054823,133263.0,1441.0
20200626,9.178,6.414,7.704,5.052,78,81,76,67,139.8160762942779,102625.0,734.0,148.774531835206,198614.0,1335.0,108.16430020283975,106650.0,986.0,94.57657657657656,136474.0,1443.0
20200627,10.948,7.24,9.334,6.284,78,81,76,67,106.74114441416894,78348.0,734.0,108.15833333333332,142769.0,1320.0,77.39271255060729,76464.0,988.0,70.77947295423023,102064.0,1442.0
20200628,11.762,6.704,8.558,5.632,78,81,76,67,79.44945355191257,58157.0,732.0,77.44006069802731,102066.0,1318.0,54.32960325534079,53406.0,983.0,49.53426573426574,70834.0,1430.0
20200629,7.042,5.296,5.936,4.066,78,81,76,67,135.6073871409029,99129.0,731.0,144.86281859070465,193247.0,1334.0,105.2649140546006,104107.0,989.0,93.18915159944368,134006.0,1438.0
20200630,3.952,2.812,3.05,2.004,78,81,76,67,136.19429347826087,100239.0,736.0,141.58695652173913,188877.0,1334.0,104.23255813953487,103086.0,989.0,92.058292852186,132656.0,1441.0
20200701,10.132,7.746,8.648,6.072,78,81,76,67,138.10382513661202,101092.0,732.0,144.85243445692885,193378.0,1335.0,106.55813953488372,105386.0,989.0,93.87838776928425,135091.0,1439.0
20200702,10.74,7.74,8.688,6.252,78,81,76,67,137.24287652645862,101148.0,737.0,145.023988005997,193462.0,1334.0,106.62753036437248,105348.0,988.0,93.04100069492704,133886.0,1439.0
20200703,10.232,7.18,8.6,6.108,78,81,76,67,141.71428571428572,104160.0,735.0,147.88239700374533,197423.0,1335.0,109.84747474747476,108749.0,990.0,95.49061848505907,137411.0,1439.0
20200704,10.608,6.468,8.74,5.628,78,81,76,67,106.97131147540983,78303.0,732.0,107.7670713201821,142037.0,1318.0,76.97967479674797,75748.0,984.0,69.27386759581881,99408.0,1435.0
20200705,11.508,7.026,9.326,6.034,78,81,76,67,77.89795918367346,57255.0,735.0,77.40836501901141,101792.0,1315.0,54.69847715736041,53878.0,985.0,50.51056338028169,71725.0,1420.0
20200706,10.302,7.786,9.068,6.372,78,81,76,67,135.86756756756756,100542.0,740.0,144.3343328335832,192542.0,1334.0,105.93218623481782,104661.0,988.0,91.0415512465374,131464.0,1444.0
20200707,8.708,7.19,7.532,5.356,78,81,76,67,137.57220708446866,100978.0,734.0,145.09730538922156,193850.0,1336.0,106.71732522796351,105330.0,987.0,91.3414295628036,131623.0,1441.0
20200708,10.484,7.906,8.558,6.322,78,81,76,67,139.4241192411924,102895.0,738.0,146.9812874251497,196367.0,1336.0,108.8176291793313,107403.0,987.0,92.81761442441054,133843.0,1442.0
20200709,9.5,8.022,8.328,6.148,78,81,76,67,138.8546195652174,102197.0,736.0,145.80059970014992,194498.0,1334.0,108.82894736842104,107523.0,988.0,91.99515235457064,132841.0,1444.0
20200710,9.364,6.654,7.49,5.472,78,81,76,67,140.44565217391303,103368.0,736.0,145.2814371257485,194096.0,1336.0,109.06976744186046,107870.0,989.0,92.93129770992368,133914.0,1441.0
20200711,11.314,7.334,8.666,6.614,78,81,76,67,106.12754409769336,78216.0,737.0,108.2140137090632,142085.0,1313.0,77.26219512195122,76026.0,984.0,69.56843575418995,99622.0,1432.0
20200712,5.756,4.17,4.69,3.666,78,81,76,67,76.75067750677506,56642.0,738.0,76.44343204252088,100676.0,1317.0,52.78048780487805,51936.0,984.0,48.34803921568628,69041.0,1428.0
20200713,0.526,0.39,0.416,0.276,78,81,76,67,131.93513513513514,97632.0,740.0,136.22322097378276,181858.0,1335.0,102.29858299595142,101071.0,988.0,88.2418118466899,126627.0,1435.0
20200714,7.702,6.208,7.474,4.868,78,81,76,67,135.07152496626182,100088.0,741.0,144.32335329341316,192816.0,1336.0,106.86336032388664,105581.0,988.0,90.63522884882109,130696.0,1442.0
20200715,9.75,7.616,8.836,6.432,78,81,76,67,140.719131614654,103710.0,737.0,149.20374531835205,199187.0,1335.0,111.08316430020284,109528.0,986.0,93.98823529411764,135813.0,1445.0
