일시,광진구,승차총승객수,하차총승객수,평균기온(°C),최저기온(°C),최고기온(°C),강수 계속시간(hr),일강수량(mm),최대 풍속(m/s),평균 풍속(m/s),평균 상대습도(%),합계 3시간 신적설(cm),안개 계속시간(hr),따릉이대여소,버스하차총승객수_sum,버스하차총승객수_mean,버스하차총승객수_size
20201204,4.884,160719.0,159331.0,-0.6,-4.6,4.4,0.0,0.0,4.3,1.8,53.8,0.0,0.0,78,86594.0,118.62191780821918,730.0
20201205,4.274,117521.0,115956.0,2.1,-2.2,6.6,0.0,0.0,3.9,1.7,63.1,0.0,0.0,78,59521.0,81.31284153005464,732.0
20201206,3.926,77948.0,77901.0,4.5,1.2,9.1,0.0,0.0,4.3,1.8,66.9,0.0,0.0,78,44211.0,61.149377593361,723.0
20201207,4.564,151698.0,150051.0,3.4,-0.7,6.3,0.0,0.0,5.6,2.6,57.5,0.0,0.0,78,84418.0,115.9587912087912,728.0
20201208,4.744,146336.0,144465.0,-0.5,-3.5,4.1,0.0,0.0,3.9,2.0,50.0,0.0,0.0,78,81820.0,111.01763907734058,737.0
20201209,4.86,147580.0,144987.0,1.5,-4.1,6.2,0.0,0.0,3.0,1.5,55.1,0.0,0.0,78,81539.0,112.00412087912088,728.0
20201210,5.186,148063.0,145940.0,5.8,3.2,9.3,2.58,0.0,3.5,1.7,69.9,0.0,0.0,78,81523.0,112.4455172413793,725.0
20201211,5.268,152666.0,151695.0,5.3,2.6,9.4,0.0,0.0,4.5,1.8,77.1,0.0,0.0,78,82617.0,112.55722070844686,734.0
20201212,4.148,98739.0,98392.0,2.3,-0.3,6.1,0.0,0.0,4.8,2.1,51.3,0.0,0.0,78,56291.0,77.75,724.0
20201213,1.334,65773.0,64913.0,-1.1,-6.0,2.0,7.58,2.9,6.1,2.9,74.9,3.3,0.0,78,36284.0,50.394444444444446,720.0
20201214,2.696,136699.0,135329.0,-7.7,-9.7,-5.0,0.0,0.0,5.3,3.4,49.1,0.0,0.0,78,76927.0,105.96005509641871,726.0
20201215,2.678,135551.0,133932.0,-8.3,-11.1,-4.6,0.0,0.0,5.2,2.8,43.0,0.0,0.0,78,77133.0,105.95192307692308,728.0
20201216,2.808,134841.0,133057.0,-8.3,-11.2,-3.9,0.0,0.0,4.6,2.6,43.9,0.0,0.0,78,76719.0,105.52819807427784,727.0
20201217,3.176,137302.0,134781.0,-4.9,-11.1,0.8,1.08,0.0,3.7,1.7,47.0,0.0,0.0,78,77990.0,106.68946648426812,731.0
20201218,3.11,145101.0,144489.0,-2.1,-6.4,1.8,7.58,0.2,5.4,3.0,57.0,0.2,0.0,78,80839.0,110.1348773841962,734.0
20201219,2.65,90810.0,90400.0,-5.1,-9.6,-1.2,0.0,0.0,5.1,2.4,45.1,0.0,0.0,78,53461.0,73.33470507544581,729.0
20201220,2.344,63878.0,63871.0,-3.7,-8.2,1.1,0.0,0.0,4.4,2.0,50.4,0.0,0.0,78,37138.0,51.36652835408022,723.0
20201221,3.602,140559.0,139055.0,-1.0,-6.0,4.7,0.0,0.0,3.7,1.6,64.1,0.0,0.0,78,79509.0,109.51652892561984,726.0
20201222,4.182,142107.0,140291.0,2.0,-2.5,7.2,0.0,0.0,4.7,2.0,67.6,0.0,0.0,78,79300.0,108.4815321477428,731.0
20201223,4.12,143688.0,141841.0,4.5,-0.4,8.5,0.25,0.0,5.1,2.3,76.6,0.0,0.0,78,80095.0,109.86968449931412,729.0
20201224,3.878,145442.0,145488.0,2.6,-2.0,6.1,0.0,0.0,6.5,2.9,61.5,0.0,0.0,78,78832.0,108.28571428571428,728.0
20201225,2.664,72986.0,72379.0,-0.8,-4.7,3.5,0.0,0.0,4.7,2.1,51.9,0.0,0.0,78,42562.0,58.3840877914952,729.0
20201226,3.322,80869.0,80516.0,2.2,-2.1,8.0,0.0,0.0,3.9,1.8,65.8,0.0,0.0,78,48946.0,67.6984785615491,723.0
20201227,3.528,61419.0,61196.0,5.8,1.4,10.0,1.75,0.0,2.8,1.8,62.9,0.0,0.0,78,34635.0,47.83839779005525,724.0
20201228,4.542,138249.0,137357.0,6.7,4.2,11.4,1.33,1.3,3.1,1.4,72.1,0.0,0.0,78,76348.0,104.30054644808745,732.0
20201229,3.694,139469.0,138117.0,0.1,-6.2,4.3,6.25,0.2,6.1,2.9,70.8,0.0,0.0,78,77565.0,106.83884297520662,726.0
20201230,2.366,142888.0,140762.0,-10.9,-12.9,-6.2,0.0,0.0,6.2,4.1,55.5,0.0,0.0,78,76445.0,104.4330601092896,732.0
20201231,2.366,131184.0,131580.0,-8.9,-12.9,-5.0,0.33,0.0,4.2,2.4,53.9,0.0,0.0,78,73897.0,101.92689655172414,725.0
20210101,2.07,52034.0,51904.0,-4.2,-9.8,1.6,0.0,0.0,4.1,2.0,64.0,0.0,0.0,86,31159.0,42.800824175824175,728.0
20210102,2.062,79478.0,79610.0,-5.0,-8.4,-1.4,0.0,0.0,5.4,2.6,38.5,0.0,0.0,86,46230.0,63.59009628610729,727.0
20210103,1.918,66431.0,65551.0,-5.6,-9.1,-2.0,0.0,0.0,4.5,2.0,45.0,0.0,0.0,86,35609.0,49.251728907330566,723.0
20210104,3.238,140737.0,139887.0,-3.5,-8.4,0.3,2.33,0.0,3.2,1.7,51.4,0.0,0.0,86,77491.0,106.88413793103447,725.0
20210105,2.864,143184.0,141465.0,-5.5,-9.9,-2.1,5.42,0.0,5.7,2.9,52.8,0.0,0.0,86,78679.0,108.07554945054945,728.0
20210106,2.26,145524.0,147898.0,-7.4,-12.0,-1.9,5.33,2.3,8.1,2.4,54.6,4.0,0.0,86,77057.0,105.41313269493844,731.0
20210107,0.522,149491.0,147151.0,-14.5,-16.5,-8.4,0.0,0.0,8.3,4.1,49.9,0.0,0.0,86,83301.0,115.69583333333334,720.0
20210108,0.76,142869.0,141730.0,-14.9,-18.6,-10.7,0.0,0.0,6.1,3.3,44.0,0.0,0.0,86,79734.0,109.52472527472528,728.0
20210109,0.904,92242.0,92242.0,-12.2,-16.6,-7.5,0.0,0.0,6.5,2.6,46.3,0.0,0.0,86,54751.0,75.1042524005487,729.0
20210110,1.004,65096.0,64817.0,-7.7,-12.8,-2.7,0.0,0.0,2.6,1.3,54.4,0.0,0.0,86,36951.0,51.46378830083565,718.0
20210111,1.816,143868.0,142458.0,-6.7,-9.6,-4.0,0.0,0.0,3.5,1.9,62.1,0.0,0.0,86,80036.0,110.24242424242424,726.0
20210112,1.202,152406.0,153632.0,-3.9,-9.3,-0.5,7.5,2.6,3.4,1.8,79.5,5.0,0.0,86,79664.0,109.27846364883402,729.0
20210113,1.852,154242.0,151542.0,2.0,-3.0,8.3,0.67,0.0,4.9,2.4,80.3,0.0,0.0,86,84270.0,114.6530612244898,735.0
20210114,3.056,151611.0,149392.0,1.7,-3.6,7.0,0.0,0.0,3.9,2.3,46.5,0.0,0.0,86,81842.0,111.1983695652174,736.0
20210115,3.136,154477.0,153841.0,4.5,-0.7,9.9,0.42,0.2,5.8,3.0,67.4,0.0,0.0,86,81698.0,111.30517711171662,734.0
20210116,2.114,106079.0,105817.0,-4.9,-8.7,-0.7,0.0,0.0,5.2,3.3,59.3,0.0,0.0,86,58701.0,80.63324175824175,728.0
20210117,1.644,74722.0,74307.0,-5.5,-10.8,-1.3,5.25,0.0,4.0,2.3,58.5,0.1,0.0,86,40562.0,55.87052341597797,726.0
20210118,1.71,154655.0,153289.0,-3.8,-9.1,0.2,5.42,0.3,8.6,3.2,64.3,0.9,0.0,86,84200.0,116.29834254143648,724.0
20210119,2.508,151935.0,149520.0,-6.3,-11.6,-0.2,0.0,0.0,4.7,1.8,37.9,0.0,0.0,86,82829.0,113.15437158469943,732.0
20210120,3.408,159722.0,157972.0,-0.1,-6.6,7.1,0.0,0.0,4.3,2.2,37.8,0.0,0.0,86,85744.0,116.65850340136056,735.0
20210121,1.8,156204.0,154100.0,4.5,2.5,7.0,10.25,9.2,3.8,2.3,64.4,0.0,0.0,86,84341.0,114.74965986394558,735.0
20210122,3.36,164008.0,162938.0,5.5,4.8,6.6,2.0,0.1,3.2,1.7,92.9,0.0,2.38,86,86237.0,117.81010928961749,732.0
20210123,3.894,117114.0,117308.0,7.6,4.8,12.2,0.0,0.0,5.8,4.2,66.0,0.0,0.0,86,62895.0,86.27572016460906,729.0
20210124,4.842,87302.0,86465.0,7.3,2.4,13.9,0.0,0.0,4.7,2.1,63.9,0.0,0.0,86,45353.0,62.29807692307692,728.0
20210125,5.244,160818.0,159164.0,7.9,3.0,13.9,0.0,0.0,3.6,1.9,62.0,0.0,0.0,86,85439.0,117.2002743484225,729.0
20210126,2.346,158194.0,156212.0,5.3,1.7,7.4,6.92,1.7,3.8,1.9,80.4,0.0,0.0,86,84264.0,114.64489795918368,735.0
20210127,4.22,166043.0,163773.0,1.7,-1.8,6.5,0.0,0.0,5.2,2.2,47.6,0.0,0.0,86,87720.0,119.50953678474114,734.0
20210128,2.214,159775.0,157281.0,-2.6,-9.7,1.4,1.33,2.0,8.7,4.0,52.3,3.6,0.0,86,86379.0,117.8431105047749,733.0
20210129,2.332,161660.0,160256.0,-8.8,-11.6,-4.9,0.0,0.0,7.3,3.5,40.0,0.0,0.0,86,85706.0,117.0846994535519,732.0
20210130,2.548,117664.0,117725.0,-1.6,-8.1,5.2,4.5,0.5,4.8,2.5,60.0,0.8,0.0,86,63754.0,86.858310626703,734.0
20210131,3.848,88838.0,88289.0,3.2,-3.8,8.7,0.0,0.0,4.4,2.0,57.0,0.0,0.0,86,46308.0,63.69738651994498,727.0
20210201,3.898,163353.0,161397.0,5.0,-2.3,9.5,0.83,0.7,6.7,2.7,74.5,0.0,0.0,86,88117.0,120.7082191780822,730.0
20210202,3.124,163006.0,160533.0,-5.6,-8.2,-2.4,3.83,0.0,5.9,3.9,44.1,0.0,0.0,86,88143.0,120.0858310626703,734.0
20210203,3.026,166028.0,164941.0,-3.2,-9.4,1.4,6.5,3.4,4.5,2.2,64.6,4.2,0.0,86,91886.0,125.35607094133697,733.0
20210204,2.06,165261.0,162059.0,-3.6,-7.4,0.7,1.33,0.1,5.3,2.5,50.1,0.2,0.0,86,92557.0,126.44398907103825,732.0
20210205,3.858,169400.0,166996.0,1.4,-4.4,6.7,0.0,0.0,5.1,2.4,71.8,0.0,0.0,86,90405.0,123.67305061559507,731.0
20210206,4.306,119365.0,118389.0,6.8,4.3,9.5,0.0,0.0,4.6,2.2,80.4,0.0,0.0,86,65560.0,89.07608695652173,736.0
20210207,3.552,87037.0,85496.0,3.6,-2.6,7.7,0.0,0.0,5.3,2.9,67.0,0.0,0.72,86,47369.0,65.4267955801105,724.0
20210208,3.216,164942.0,162676.0,-3.1,-5.4,0.2,0.0,0.0,6.3,3.4,43.6,0.0,0.0,86,89151.0,121.62482946793996,733.0
20210209,3.922,168531.0,166470.0,-0.9,-6.1,4.7,0.0,0.0,4.8,2.0,51.9,0.0,0.0,86,89256.0,121.43673469387755,735.0
20210210,4.45,165668.0,166495.0,3.4,-1.5,7.2,0.0,0.0,4.3,2.1,75.1,0.0,0.0,86,86744.0,118.82739726027395,730.0
20210211,3.478,74306.0,75504.0,5.5,1.3,10.9,0.0,0.0,3.1,1.3,71.5,0.0,0.0,86,39803.0,55.43593314763231,718.0
20210212,3.886,54846.0,54108.0,6.5,0.6,14.0,0.0,0.0,3.4,1.7,60.6,0.0,0.0,86,28945.0,40.03457814661135,723.0
20210213,5.274,89902.0,88023.0,7.6,1.0,15.9,0.0,0.0,3.8,1.5,50.6,0.0,0.0,86,43627.0,60.25828729281768,724.0
20210214,4.726,90117.0,87767.0,9.5,6.4,13.8,0.17,0.0,3.6,1.7,47.6,0.0,0.0,86,43346.0,59.623108665749655,727.0
20210215,3.23,161547.0,160070.0,1.2,-5.2,8.2,5.5,1.4,7.3,4.0,65.1,0.0,0.0,86,87010.0,119.51923076923076,728.0
20210216,2.298,167106.0,165050.0,-5.1,-7.0,-1.3,5.55,1.5,7.2,3.2,57.9,1.1,0.0,86,89441.0,122.18715846994536,732.0
20210217,2.278,164298.0,161703.0,-8.3,-10.4,-5.2,0.67,0.0,7.5,5.0,44.1,0.0,0.0,86,88768.0,121.10231923601636,733.0
20210218,3.06,167819.0,165460.0,-5.8,-10.6,-0.4,0.0,0.0,6.1,3.1,44.9,0.0,0.0,86,88952.0,121.18801089918256,734.0
20210219,4.384,179139.0,177508.0,1.6,-7.1,8.9,0.0,0.0,5.9,2.9,66.9,0.0,0.0,86,91324.0,124.5893587994543,733.0
20210220,6.432,135768.0,134338.0,8.8,5.5,14.9,0.0,0.0,3.9,2.1,60.4,0.0,0.0,86,68445.0,93.63201094391243,731.0
20210221,7.858,102762.0,101450.0,10.8,4.7,17.4,0.0,0.0,5.8,2.8,66.6,0.0,0.0,86,50848.0,69.18095238095238,735.0
20210222,5.648,173926.0,172038.0,7.8,0.4,12.6,0.0,0.0,6.5,2.9,58.3,0.0,0.0,86,89534.0,121.98092643051773,734.0
20210223,4.544,173222.0,170502.0,0.0,-3.1,4.3,0.0,0.0,5.3,2.9,34.0,0.0,0.0,86,89789.0,122.49522510231924,733.0
20210224,5.55,175320.0,172326.0,2.9,-3.0,10.1,0.0,0.0,3.2,1.8,33.0,0.0,0.0,86,90955.0,124.08594815825376,733.0
20210225,5.386,174512.0,172084.0,4.2,0.7,8.2,0.0,0.0,2.8,1.4,35.1,0.0,0.0,86,91075.0,123.4078590785908,738.0
20210226,7.172,186181.0,184073.0,8.2,0.5,15.8,0.0,0.0,4.3,2.3,35.0,0.0,0.0,86,93225.0,125.97972972972973,740.0
20210227,8.086,143695.0,142955.0,9.5,4.3,16.2,0.0,0.0,5.6,3.4,48.6,0.0,0.0,86,70496.0,96.04359673024524,734.0
20210228,6.798,110732.0,109598.0,7.8,3.2,10.8,0.0,0.0,4.3,2.1,49.0,0.0,0.0,86,52598.0,71.56190476190476,735.0
20210301,0.354,82469.0,81899.0,4.7,0.5,9.0,22.92,67.5,6.2,3.5,91.0,2.3,0.0,86,44792.0,60.94149659863945,735.0
20210302,4.966,174471.0,171957.0,2.3,0.2,6.9,1.33,0.1,4.0,1.9,75.9,0.0,0.0,86,94919.0,128.4424898511502,739.0
20210303,6.32,176977.0,174288.0,4.4,-1.2,9.9,0.0,0.0,3.1,1.8,64.4,0.0,0.0,86,94509.0,128.2347354138399,737.0
20210304,6.526,176967.0,173368.0,7.2,2.5,13.0,0.0,0.0,3.6,1.9,62.4,0.0,0.0,86,93055.0,126.43342391304348,736.0
20210305,8.048,190931.0,188253.0,9.0,3.0,16.2,0.0,0.0,4.9,2.1,70.3,0.0,0.0,86,96373.0,130.763907734057,737.0
20210306,5.756,141907.0,140500.0,6.6,3.2,11.6,0.0,0.0,6.2,3.3,69.5,0.0,0.0,86,71431.0,97.3174386920981,734.0
20210307,7.848,107033.0,106203.0,6.2,2.1,12.2,0.0,0.0,5.2,2.8,62.9,0.0,0.0,86,53760.0,72.94436906377204,737.0
20210308,7.066,174697.0,172312.0,7.0,1.5,13.9,0.0,0.0,4.9,1.8,60.3,0.0,0.0,86,92232.0,125.31521739130434,736.0
20210309,7.062,177049.0,174006.0,6.6,2.1,12.2,0.0,0.0,4.6,2.2,58.5,0.0,0.0,86,92812.0,125.93215739484395,737.0
20210310,8.012,180205.0,176988.0,8.8,1.7,17.1,0.0,0.0,3.7,1.8,61.8,0.0,0.0,86,94180.0,128.31062670299727,734.0
20210311,7.536,178276.0,174810.0,10.2,4.7,17.1,0.0,0.0,4.5,1.8,50.8,0.0,0.0,86,92626.0,125.6797829036635,737.0
20210312,6.596,186214.0,184121.0,10.5,7.2,14.9,2.75,0.0,4.8,2.2,57.0,0.0,0.0,86,95524.0,129.26116373477672,739.0
20210313,8.644,148905.0,147317.0,9.2,4.6,14.2,0.0,0.0,4.4,2.2,62.8,0.0,0.0,86,72658.0,98.9891008174387,734.0
20210314,8.1,109466.0,108552.0,9.1,4.9,14.7,0.0,0.0,3.9,2.2,71.4,0.0,0.0,86,52490.0,71.60982264665758,733.0
20210315,7.152,174984.0,172778.0,10.6,5.1,15.7,1.25,1.7,5.1,2.4,68.8,0.0,0.0,86,91653.0,123.68825910931174,741.0
20210316,7.114,176918.0,174387.0,8.4,4.9,13.1,2.42,1.3,5.3,3.2,52.5,0.0,0.0,86,93058.0,126.26594301221166,737.0
20210317,8.28,180814.0,178234.0,8.8,1.8,17.5,0.0,0.0,4.7,1.8,44.9,0.0,0.0,86,93948.0,127.30081300813008,738.0
20210318,8.748,181159.0,177996.0,11.7,5.0,18.4,0.0,0.0,4.2,1.8,50.1,0.0,0.0,86,93713.0,127.3274456521739,736.0
20210319,10.35,195531.0,193291.0,15.3,11.4,20.2,0.0,0.0,4.3,2.2,47.9,0.0,0.0,86,96402.0,129.7469717362046,743.0
20210320,2.59,132661.0,130995.0,9.9,7.4,14.7,10.5,5.1,4.0,2.2,74.6,0.0,0.0,86,67887.0,92.61527967257844,733.0
20210321,5.286,111865.0,110550.0,5.8,3.1,8.6,1.5,0.3,6.8,4.0,65.9,0.0,0.0,86,53567.0,73.37945205479453,730.0
20210322,7.16,176007.0,173396.0,6.2,1.1,11.1,0.0,0.0,6.9,3.2,55.3,0.0,0.0,86,92667.0,125.73541383989144,737.0
20210323,8.278,180110.0,177299.0,9.1,2.5,16.4,0.0,0.0,5.7,2.5,63.5,0.0,0.0,86,94291.0,127.93894165535956,737.0
20210324,8.796,182805.0,179817.0,10.8,5.7,16.9,0.0,0.0,5.3,2.4,61.5,0.0,0.0,86,94798.0,127.7601078167116,742.0
20210325,9.342,185338.0,181969.0,11.9,6.8,19.0,0.0,0.0,4.9,2.2,68.5,0.0,0.0,86,94447.0,128.49931972789116,735.0
20210326,10.26,197053.0,194685.0,12.6,4.8,20.6,0.0,0.0,2.9,1.4,58.4,0.0,0.0,86,96883.0,130.74628879892038,741.0
20210327,2.24,135289.0,134205.0,12.1,10.2,15.0,13.08,25.5,4.8,2.5,70.9,0.0,0.0,86,68449.0,93.12789115646258,735.0
20210328,3.236,97085.0,96541.0,9.0,7.7,13.0,15.0,9.2,6.4,3.3,95.8,0.0,0.5,86,49065.0,67.39697802197803,728.0
20210329,6.9,175947.0,174366.0,10.2,7.3,14.6,2.75,0.2,6.6,3.3,62.3,0.0,0.33,86,92511.0,125.18403247631936,739.0
20210330,9.62,183027.0,180476.0,10.8,4.1,18.2,0.0,0.0,5.1,2.2,47.3,0.0,0.0,86,94111.0,127.00539811066128,741.0
20210331,11.206,188637.0,186217.0,14.5,5.9,22.9,0.0,0.0,3.6,1.8,41.0,0.0,0.0,86,96341.0,130.5433604336043,738.0
20210401,11.448,190156.0,186916.0,17.7,12.0,24.0,0.0,0.0,6.7,3.5,33.0,0.0,0.0,86,95467.0,129.71059782608697,736.0
20210402,11.074,201265.0,198648.0,17.8,12.5,23.0,0.83,0.0,6.4,3.2,35.6,0.0,0.0,86,98463.0,134.32878581173262,733.0
20210403,1.636,123858.0,122890.0,14.9,10.9,18.0,16.53,56.2,6.3,3.1,80.8,0.0,0.0,86,63653.0,86.36770691994573,737.0
20210404,9.3,111663.0,111037.0,11.9,9.0,15.8,5.75,0.6,5.2,3.2,65.8,0.0,0.0,86,54994.0,74.51761517615176,738.0
20210405,10.232,182424.0,180772.0,11.9,5.4,19.3,0.0,0.0,5.3,2.4,47.9,0.0,0.0,86,92809.0,126.61527967257844,733.0
20210406,11.306,185870.0,183064.0,13.9,9.4,19.2,0.0,0.0,5.4,2.5,50.9,0.0,0.0,86,93842.0,128.0245566166439,733.0
20210407,11.188,185086.0,182040.0,14.1,8.1,20.4,0.0,0.0,6.2,2.5,47.5,0.0,0.0,86,95549.0,129.99863945578232,735.0
20210408,10.25,184730.0,181760.0,13.0,7.2,18.0,0.0,0.0,5.8,2.7,34.0,0.0,0.0,86,93700.0,126.28032345013476,742.0
20210409,11.186,195430.0,193647.0,13.6,7.6,19.6,0.0,0.0,5.8,2.7,39.3,0.0,0.0,86,96000.0,130.43478260869566,736.0
20210410,11.804,159574.0,158389.0,12.6,7.7,18.8,0.0,0.0,4.7,2.6,50.0,0.0,0.0,86,73855.0,100.75716234652114,733.0
20210411,11.556,119217.0,117077.0,15.0,7.5,21.8,0.0,0.0,3.9,1.7,45.4,0.0,0.0,86,55844.0,76.2896174863388,732.0
20210412,2.91,168558.0,167544.0,13.8,11.9,17.8,14.17,22.0,4.8,2.4,70.4,0.0,0.0,86,92161.0,125.5599455040872,734.0
20210413,7.286,176719.0,174135.0,10.4,5.7,13.5,6.75,8.0,5.7,3.7,74.0,0.0,0.0,86,93758.0,127.56190476190476,735.0
20210414,8.662,180416.0,177547.0,8.4,3.1,13.3,0.0,0.0,6.9,2.9,58.5,0.0,0.0,86,95143.0,128.74560216508794,739.0
20210415,10.31,181477.0,177814.0,11.6,6.3,18.3,0.0,0.0,4.7,2.1,62.3,0.0,0.0,86,93687.0,128.33835616438355,730.0
20210416,7.646,181341.0,179546.0,11.3,8.1,14.8,3.5,0.7,5.7,2.6,60.0,0.0,0.0,86,93651.0,126.89837398373984,738.0
20210417,6.664,137138.0,136437.0,9.6,6.0,14.6,1.58,0.0,7.1,2.6,56.6,0.0,0.0,86,69549.0,94.36770691994572,737.0
20210418,9.858,110666.0,109584.0,9.9,5.6,15.3,0.0,0.0,5.7,3.2,64.3,0.0,0.0,86,54912.0,74.91405184174624,733.0
20210419,9.96,174164.0,172192.0,12.2,5.8,19.4,0.0,0.0,4.9,2.4,65.3,0.0,0.0,86,91129.0,123.64857530529171,737.0
20210420,10.666,177874.0,175508.0,14.8,8.1,22.0,0.0,0.0,4.5,1.9,55.1,0.0,0.0,86,93540.0,127.09239130434784,736.0
20210421,10.96,180552.0,177515.0,19.1,10.3,28.2,0.0,0.0,4.3,1.8,43.1,0.0,0.0,86,94180.0,128.48567530695772,733.0
20210422,10.772,179944.0,176912.0,20.9,16.1,27.5,0.0,0.0,5.0,2.5,37.9,0.0,0.0,86,93795.0,126.75,740.0
20210423,10.77,188700.0,186452.0,19.0,17.0,21.7,4.0,0.0,6.9,3.2,41.4,0.0,0.0,86,95529.0,129.2679296346414,739.0
20210424,11.896,150426.0,149008.0,18.3,15.3,22.2,0.67,0.0,5.2,2.7,43.0,0.0,0.0,86,72098.0,97.82632293080054,737.0
20210425,12.752,116257.0,114516.0,18.2,12.6,24.0,0.0,0.0,5.6,2.7,50.0,0.0,0.0,86,54870.0,74.65306122448979,735.0
20210426,11.402,179845.0,177853.0,16.2,12.3,20.6,0.0,0.0,4.6,2.6,51.8,0.0,0.0,86,92918.0,126.41904761904762,735.0
20210427,9.516,179968.0,177017.0,15.4,12.5,20.0,4.0,1.7,5.0,2.3,62.4,0.0,0.0,86,93102.0,126.49728260869566,736.0
20210428,10.894,183954.0,181369.0,14.5,11.2,18.2,1.33,4.7,4.8,2.4,64.1,0.0,0.0,86,95391.0,130.13778990450206,733.0
20210429,9.372,184398.0,180729.0,14.6,10.9,20.1,4.33,3.9,6.4,2.3,54.1,0.0,0.0,86,94243.0,127.5277401894452,739.0
20210430,7.722,192797.0,190144.0,11.3,8.6,14.6,9.75,26.3,5.2,2.4,81.8,0.0,0.0,86,96363.0,130.39648173207036,739.0
20210501,3.714,132153.0,131704.0,10.2,8.5,15.3,11.67,8.0,6.3,2.7,80.8,0.0,0.0,86,65588.0,88.51282051282051,741.0
20210502,10.966,121617.0,119787.0,12.4,7.3,18.7,2.5,1.7,5.3,3.1,67.9,0.0,0.0,86,55779.0,76.51440329218107,729.0
20210503,11.156,182606.0,180816.0,14.1,8.4,20.3,0.0,0.0,4.9,2.1,56.4,0.0,0.0,86,93115.0,126.1720867208672,738.0
20210504,2.734,176526.0,175053.0,13.8,11.4,15.8,16.25,19.6,4.8,2.1,82.6,0.0,1.37,86,93459.0,126.98233695652172,736.0
20210505,12.446,145568.0,143556.0,13.9,10.3,18.4,0.5,0.1,6.7,3.5,64.4,0.0,0.0,86,66588.0,90.71934604904632,734.0
20210506,11.304,187716.0,184349.0,15.7,7.9,23.1,0.0,0.0,6.5,2.4,46.4,0.0,0.0,86,94047.0,127.6078697421981,737.0
20210507,8.602,187909.0,187558.0,14.4,10.7,17.2,1.5,8.8,6.7,3.4,60.3,0.0,0.0,86,94266.0,127.04312668463612,742.0
20210508,7.154,130660.0,130952.0,14.3,8.9,21.0,0.0,0.0,8.4,3.4,66.1,0.0,0.0,86,66708.0,90.6358695652174,736.0
20210509,11.83,123447.0,120867.0,15.7,10.0,21.8,0.0,0.0,7.9,3.5,51.3,0.0,0.0,86,54730.0,74.56403269754769,734.0
20210510,8.954,175228.0,172712.0,13.2,11.7,14.6,3.08,0.0,4.0,1.8,67.9,0.0,0.0,86,91623.0,124.65714285714286,735.0
20210511,11.838,188111.0,184958.0,18.5,9.4,25.7,0.0,0.0,5.0,2.7,48.9,0.0,0.0,86,94440.0,128.14111261872455,737.0
20210512,12.036,189569.0,186275.0,22.0,16.9,27.7,0.0,0.0,3.7,2.2,39.5,0.0,0.0,86,95964.0,130.03252032520325,738.0
20210513,12.022,188199.0,185181.0,22.9,16.6,29.6,0.0,0.0,4.2,1.9,54.4,0.0,0.0,86,95435.0,129.1407307171854,739.0
20210514,12.36,202172.0,200381.0,24.1,18.0,30.8,0.0,0.0,4.3,1.7,60.3,0.0,0.0,86,98750.0,133.80758807588077,738.0
20210515,3.532,141846.0,140763.0,22.1,20.8,26.2,14.0,15.0,3.6,1.7,79.5,0.0,0.0,86,69410.0,94.43537414965986,735.0
20210516,0.3,89580.0,88905.0,18.4,14.8,20.8,24.0,66.9,4.4,2.5,97.6,0.0,0.0,86,45011.0,61.743484224965705,729.0
20210517,5.608,174653.0,172434.0,15.3,14.2,16.7,13.83,3.1,3.1,1.6,93.0,0.0,0.0,86,92355.0,125.31207598371778,737.0
20210518,11.084,194554.0,193389.0,17.9,13.6,24.5,0.0,0.0,4.5,1.7,70.5,0.0,0.0,86,97414.0,132.1763907734057,737.0
20210519,13.204,147378.0,143785.0,19.9,12.4,26.6,0.0,0.0,4.4,1.8,52.3,0.0,0.0,86,71008.0,96.34735413839891,737.0
20210520,6.416,178939.0,175416.0,18.7,15.6,22.9,11.15,0.9,6.2,2.5,59.8,0.0,0.0,86,94928.0,128.97826086956522,736.0
20210521,7.084,190278.0,188016.0,16.0,14.2,18.2,15.17,6.9,4.2,1.7,86.5,0.0,0.0,86,96036.0,130.130081300813,738.0
20210522,12.506,159922.0,158625.0,18.6,13.8,23.8,0.92,0.2,6.2,2.5,69.3,0.0,0.0,86,74590.0,102.17808219178082,730.0
20210523,11.708,116727.0,114778.0,19.5,14.3,25.1,0.0,0.0,4.8,1.7,64.4,0.0,0.0,86,54737.0,74.57356948228883,734.0
20210524,11.344,180309.0,178017.0,19.4,16.4,24.5,0.0,0.0,5.6,2.7,61.0,0.0,0.0,86,93323.0,126.7975543478261,736.0
20210525,8.998,181381.0,177904.0,15.3,11.9,19.3,4.58,8.3,7.4,3.2,72.3,0.0,0.0,86,95017.0,129.45095367847412,734.0
20210526,11.092,186167.0,182894.0,18.0,11.5,23.0,0.67,0.0,6.5,2.9,58.5,0.0,0.0,86,95542.0,129.28552097428957,739.0
20210527,7.15,178571.0,174775.0,15.8,13.9,18.7,5.92,8.9,5.2,2.8,83.0,0.0,0.0,86,94497.0,128.5673469387755,735.0
20210528,6.978,185673.0,183537.0,15.3,12.4,19.7,7.83,12.3,5.0,2.6,86.0,0.0,0.0,86,95974.0,129.5195681511471,741.0
20210529,6.104,146240.0,145478.0,15.4,12.8,19.1,8.42,0.3,3.7,2.2,79.8,0.0,0.0,86,71057.0,96.28319783197831,738.0
20210530,8.42,117208.0,115802.0,18.4,10.8,26.3,4.0,18.1,7.6,2.1,73.0,0.0,0.0,86,56411.0,77.06420765027322,732.0
