일시,성동구,승차총승객수,하차총승객수,평균기온(°C),최저기온(°C),최고기온(°C),강수 계속시간(hr),일강수량(mm),최대 풍속(m/s),평균 풍속(m/s),평균 상대습도(%),합계 3시간 신적설(cm),안개 계속시간(hr),따릉이대여소,버스하차총승객수_sum,버스하차총승객수_mean,버스하차총승객수_size
20201204,4.278,149179.0,150131.0,-0.6,-4.6,4.4,0.0,0.0,4.3,1.8,53.8,0.0,0.0,76,89198.0,90.00807265388497,991.0
20201205,3.308,89461.0,88751.0,2.1,-2.2,6.6,0.0,0.0,3.9,1.7,63.1,0.0,0.0,76,58018.0,58.66329625884732,989.0
20201206,3.242,61128.0,61142.0,4.5,1.2,9.1,0.0,0.0,4.3,1.8,66.9,0.0,0.0,76,39968.0,40.7420998980632,981.0
20201207,4.15,143815.0,145956.0,3.4,-0.7,6.3,0.0,0.0,5.6,2.6,57.5,0.0,0.0,76,87435.0,88.76649746192894,985.0
20201208,3.998,139100.0,141316.0,-0.5,-3.5,4.1,0.0,0.0,3.9,2.0,50.0,0.0,0.0,76,84021.0,85.12765957446808,987.0
20201209,4.194,138664.0,140918.0,1.5,-4.1,6.2,0.0,0.0,3.0,1.5,55.1,0.0,0.0,76,83724.0,84.9989847715736,985.0
20201210,4.548,138307.0,140205.0,5.8,3.2,9.3,2.58,0.0,3.5,1.7,69.9,0.0,0.0,76,84230.0,85.33941236068895,987.0
20201211,4.646,140070.0,141755.0,5.3,2.6,9.4,0.0,0.0,4.5,1.8,77.1,0.0,0.0,76,84936.0,86.3170731707317,984.0
20201212,3.606,72182.0,71902.0,2.3,-0.3,6.1,0.0,0.0,4.8,2.1,51.3,0.0,0.0,76,52426.0,53.38696537678208,982.0
20201213,1.048,43170.0,44438.0,-1.1,-6.0,2.0,7.58,2.9,6.1,2.9,74.9,3.3,0.0,76,32101.0,32.9917780061665,973.0
20201214,2.262,127857.0,130298.0,-7.7,-9.7,-5.0,0.0,0.0,5.3,3.4,49.1,0.0,0.0,76,78903.0,80.2675483214649,983.0
20201215,2.348,128234.0,130261.0,-8.3,-11.1,-4.6,0.0,0.0,5.2,2.8,43.0,0.0,0.0,76,78667.0,79.78397565922921,986.0
20201216,2.24,128264.0,130004.0,-8.3,-11.2,-3.9,0.0,0.0,4.6,2.6,43.9,0.0,0.0,76,77960.0,79.46992864424057,981.0
20201217,2.738,129905.0,131686.0,-4.9,-11.1,0.8,1.08,0.0,3.7,1.7,47.0,0.0,0.0,76,79862.0,80.91388044579534,987.0
20201218,2.682,133028.0,134553.0,-2.1,-6.4,1.8,7.58,0.2,5.4,3.0,57.0,0.2,0.0,76,82639.0,83.7274569402229,987.0
20201219,1.912,66987.0,66905.0,-5.1,-9.6,-1.2,0.0,0.0,5.1,2.4,45.1,0.0,0.0,76,49575.0,50.38109756097561,984.0
20201220,1.824,43584.0,44360.0,-3.7,-8.2,1.1,0.0,0.0,4.4,2.0,50.4,0.0,0.0,76,32968.0,33.81333333333333,975.0
20201221,3.222,131764.0,134134.0,-1.0,-6.0,4.7,0.0,0.0,3.7,1.6,64.1,0.0,0.0,76,80883.0,83.29866117404737,971.0
20201222,3.708,132679.0,135001.0,2.0,-2.5,7.2,0.0,0.0,4.7,2.0,67.6,0.0,0.0,76,81490.0,83.57948717948717,975.0
20201223,3.722,134425.0,136192.0,4.5,-0.4,8.5,0.25,0.0,5.1,2.3,76.6,0.0,0.0,76,82286.0,84.5693730729702,973.0
20201224,3.704,134283.0,135184.0,2.6,-2.0,6.1,0.0,0.0,6.5,2.9,61.5,0.0,0.0,76,81813.0,84.08324768756424,973.0
20201225,2.49,52071.0,51707.0,-0.8,-4.7,3.5,0.0,0.0,4.7,2.1,51.9,0.0,0.0,76,38940.0,40.52029136316337,961.0
20201226,3.228,58298.0,58929.0,2.2,-2.1,8.0,0.0,0.0,3.9,1.8,65.8,0.0,0.0,76,46350.0,48.23100936524454,961.0
20201227,3.258,40190.0,41573.0,5.8,1.4,10.0,1.75,0.0,2.8,1.8,62.9,0.0,0.0,76,30761.0,32.109603340292274,958.0
20201228,4.506,128676.0,131195.0,6.7,4.2,11.4,1.33,1.3,3.1,1.4,72.1,0.0,0.0,76,79294.0,81.91528925619835,968.0
20201229,3.222,129738.0,131999.0,0.1,-6.2,4.3,6.25,0.2,6.1,2.9,70.8,0.0,0.0,76,80083.0,82.64499484004128,969.0
20201230,2.012,124769.0,126953.0,-10.9,-12.9,-6.2,0.0,0.0,6.2,4.1,55.5,0.0,0.0,76,77268.0,79.82231404958678,968.0
20201231,1.988,118553.0,118286.0,-8.9,-12.9,-5.0,0.33,0.0,4.2,2.4,53.9,0.0,0.0,76,75048.0,77.68944099378882,966.0
20210101,1.676,35457.0,35313.0,-4.2,-9.8,1.6,0.0,0.0,4.1,2.0,64.0,0.0,0.0,84,27367.0,28.300930713547054,967.0
20210102,1.822,53565.0,54718.0,-5.0,-8.4,-1.4,0.0,0.0,5.4,2.6,38.5,0.0,0.0,84,42311.0,44.02809573361082,961.0
20210103,1.81,40506.0,42671.0,-5.6,-9.1,-2.0,0.0,0.0,4.5,2.0,45.0,0.0,0.0,84,31127.0,32.356548856548855,962.0
20210104,2.934,134543.0,136916.0,-3.5,-8.4,0.3,2.33,0.0,3.2,1.7,51.4,0.0,0.0,84,79599.0,81.5563524590164,976.0
20210105,2.526,134818.0,137065.0,-5.5,-9.9,-2.1,5.42,0.0,5.7,2.9,52.8,0.0,0.0,84,80297.0,82.18730808597748,977.0
20210106,2.018,140240.0,143774.0,-7.4,-12.0,-1.9,5.33,2.3,8.1,2.4,54.6,4.0,0.0,84,75433.0,77.36717948717948,975.0
20210107,0.54,145144.0,146214.0,-14.5,-16.5,-8.4,0.0,0.0,8.3,4.1,49.9,0.0,0.0,84,84527.0,87.23116615067079,969.0
20210108,0.704,135459.0,136986.0,-14.9,-18.6,-10.7,0.0,0.0,6.1,3.3,44.0,0.0,0.0,84,80803.0,82.8748717948718,975.0
20210109,0.778,70104.0,70098.0,-12.2,-16.6,-7.5,0.0,0.0,6.5,2.6,46.3,0.0,0.0,84,50787.0,52.19630010277492,973.0
20210110,0.924,47991.0,48107.0,-7.7,-12.8,-2.7,0.0,0.0,2.6,1.3,54.4,0.0,0.0,84,32795.0,33.91416752843847,967.0
20210111,1.844,135852.0,138307.0,-6.7,-9.6,-4.0,0.0,0.0,3.5,1.9,62.1,0.0,0.0,84,81710.0,83.71926229508196,976.0
20210112,1.156,147463.0,150074.0,-3.9,-9.3,-0.5,7.5,2.6,3.4,1.8,79.5,5.0,0.0,84,82421.0,84.53435897435898,975.0
20210113,1.92,145149.0,147192.0,2.0,-3.0,8.3,0.67,0.0,4.9,2.4,80.3,0.0,0.0,84,86338.0,88.55179487179487,975.0
20210114,3.17,142073.0,144278.0,1.7,-3.6,7.0,0.0,0.0,3.9,2.3,46.5,0.0,0.0,84,83524.0,85.40286298568508,978.0
20210115,2.83,142457.0,144581.0,4.5,-0.7,9.9,0.42,0.2,5.8,3.0,67.4,0.0,0.0,84,83621.0,85.7651282051282,975.0
20210116,1.82,77871.0,77997.0,-4.9,-8.7,-0.7,0.0,0.0,5.2,3.3,59.3,0.0,0.0,84,55361.0,57.36891191709845,965.0
20210117,1.408,50019.0,51459.0,-5.5,-10.8,-1.3,5.25,0.0,4.0,2.3,58.5,0.1,0.0,84,36063.0,37.487525987525984,962.0
20210118,1.742,147685.0,149950.0,-3.8,-9.1,0.2,5.42,0.3,8.6,3.2,64.3,0.9,0.0,84,87375.0,89.61538461538461,975.0
20210119,2.478,144322.0,146831.0,-6.3,-11.6,-0.2,0.0,0.0,4.7,1.8,37.9,0.0,0.0,84,84377.0,86.36335721596724,977.0
20210120,3.276,150725.0,153083.0,-0.1,-6.6,7.1,0.0,0.0,4.3,2.2,37.8,0.0,0.0,84,88725.0,90.81371545547594,977.0
20210121,1.376,148058.0,150746.0,4.5,2.5,7.0,10.25,9.2,3.8,2.3,64.4,0.0,0.0,84,87560.0,89.89733059548254,974.0
20210122,2.98,151620.0,152748.0,5.5,4.8,6.6,2.0,0.1,3.2,1.7,92.9,0.0,2.38,84,87567.0,89.53680981595092,978.0
20210123,3.716,88380.0,88154.0,7.6,4.8,12.2,0.0,0.0,5.8,4.2,66.0,0.0,0.0,84,60411.0,62.151234567901234,972.0
20210124,4.734,60099.0,61213.0,7.3,2.4,13.9,0.0,0.0,4.7,2.1,63.9,0.0,0.0,84,40987.0,42.38572905894519,967.0
20210125,5.064,151409.0,154167.0,7.9,3.0,13.9,0.0,0.0,3.6,1.9,62.0,0.0,0.0,84,88218.0,90.48,975.0
20210126,2.266,151305.0,153644.0,5.3,1.7,7.4,6.92,1.7,3.8,1.9,80.4,0.0,0.0,84,87453.0,89.51177072671443,977.0
20210127,4.19,155537.0,157903.0,1.7,-1.8,6.5,0.0,0.0,5.2,2.2,47.6,0.0,0.0,84,90765.0,92.9969262295082,976.0
20210128,2.002,151897.0,154208.0,-2.6,-9.7,1.4,1.33,2.0,8.7,4.0,52.3,3.6,0.0,84,88589.0,90.76741803278688,976.0
20210129,1.982,149406.0,152090.0,-8.8,-11.6,-4.9,0.0,0.0,7.3,3.5,40.0,0.0,0.0,84,86968.0,88.74285714285715,980.0
20210130,2.244,89526.0,89361.0,-1.6,-8.1,5.2,4.5,0.5,4.8,2.5,60.0,0.8,0.0,84,61041.0,62.67043121149897,974.0
20210131,3.69,60815.0,62181.0,3.2,-3.8,8.7,0.0,0.0,4.4,2.0,57.0,0.0,0.0,84,41688.0,43.06611570247934,968.0
20210201,3.648,152732.0,155350.0,5.0,-2.3,9.5,0.83,0.7,6.7,2.7,74.5,0.0,0.0,84,90002.0,92.3097435897436,975.0
20210202,2.606,154449.0,156644.0,-5.6,-8.2,-2.4,3.83,0.0,5.9,3.9,44.1,0.0,0.0,84,91148.0,93.19836400817996,978.0
20210203,2.672,161369.0,164252.0,-3.2,-9.4,1.4,6.5,3.4,4.5,2.2,64.6,4.2,0.0,84,95102.0,97.3408393039918,977.0
20210204,1.976,160876.0,163158.0,-3.6,-7.4,0.7,1.33,0.1,5.3,2.5,50.1,0.2,0.0,84,97045.0,99.02551020408164,980.0
20210205,3.298,161559.0,163493.0,1.4,-4.4,6.7,0.0,0.0,5.1,2.4,71.8,0.0,0.0,84,93985.0,96.29610655737704,976.0
20210206,3.734,95799.0,96098.0,6.8,4.3,9.5,0.0,0.0,4.6,2.2,80.4,0.0,0.0,84,64589.0,66.31314168377824,974.0
20210207,3.298,65405.0,66290.0,3.6,-2.6,7.7,0.0,0.0,5.3,2.9,67.0,0.0,0.72,84,45202.0,46.64809081527348,969.0
20210208,2.992,157909.0,160447.0,-3.1,-5.4,0.2,0.0,0.0,6.3,3.4,43.6,0.0,0.0,84,93453.0,95.4576098059244,979.0
20210209,3.558,159861.0,161796.0,-0.9,-6.1,4.7,0.0,0.0,4.8,2.0,51.9,0.0,0.0,84,94357.0,96.2826530612245,980.0
20210210,3.896,153679.0,151760.0,3.4,-1.5,7.2,0.0,0.0,4.3,2.1,75.1,0.0,0.0,84,91977.0,94.3353846153846,975.0
20210211,3.354,54313.0,50814.0,5.5,1.3,10.9,0.0,0.0,3.1,1.3,71.5,0.0,0.0,84,39923.0,41.41390041493776,964.0
20210212,3.816,35800.0,36668.0,6.5,0.6,14.0,0.0,0.0,3.4,1.7,60.6,0.0,0.0,84,25774.0,26.79209979209979,962.0
20210213,5.596,59194.0,62523.0,7.6,1.0,15.9,0.0,0.0,3.8,1.5,50.6,0.0,0.0,84,39750.0,41.27725856697819,963.0
20210214,4.158,58009.0,62169.0,9.5,6.4,13.8,0.17,0.0,3.6,1.7,47.6,0.0,0.0,84,39112.0,40.40495867768595,968.0
20210215,2.738,150081.0,153168.0,1.2,-5.2,8.2,5.5,1.4,7.3,4.0,65.1,0.0,0.0,84,88286.0,90.64271047227926,974.0
20210216,1.868,158782.0,161419.0,-5.1,-7.0,-1.3,5.55,1.5,7.2,3.2,57.9,1.1,0.0,84,91431.0,93.67930327868852,976.0
20210217,1.912,156712.0,159380.0,-8.3,-10.4,-5.2,0.67,0.0,7.5,5.0,44.1,0.0,0.0,84,91051.0,93.0040858018386,979.0
20210218,2.608,159263.0,161936.0,-5.8,-10.6,-0.4,0.0,0.0,6.1,3.1,44.9,0.0,0.0,84,91476.0,93.72540983606558,976.0
20210219,3.852,166371.0,168433.0,1.6,-7.1,8.9,0.0,0.0,5.9,2.9,66.9,0.0,0.0,84,93855.0,96.06448311156602,977.0
20210220,6.022,102163.0,102872.0,8.8,5.5,14.9,0.0,0.0,3.9,2.1,60.4,0.0,0.0,84,66286.0,68.1954732510288,972.0
20210221,7.754,71787.0,73254.0,10.8,4.7,17.4,0.0,0.0,5.8,2.8,66.6,0.0,0.0,84,47223.0,48.78409090909091,968.0
20210222,5.07,160741.0,162867.0,7.8,0.4,12.6,0.0,0.0,6.5,2.9,58.3,0.0,0.0,84,91504.0,93.75409836065572,976.0
20210223,4.12,162638.0,164770.0,0.0,-3.1,4.3,0.0,0.0,5.3,2.9,34.0,0.0,0.0,84,92324.0,94.20816326530613,980.0
20210224,5.074,164794.0,167702.0,2.9,-3.0,10.1,0.0,0.0,3.2,1.8,33.0,0.0,0.0,84,94328.0,96.64754098360656,976.0
20210225,4.698,165495.0,167728.0,4.2,0.7,8.2,0.0,0.0,2.8,1.4,35.1,0.0,0.0,84,95207.0,97.15,980.0
20210226,6.546,170439.0,172671.0,8.2,0.5,15.8,0.0,0.0,4.3,2.3,35.0,0.0,0.0,84,96510.0,98.58018386108274,979.0
20210227,7.952,106806.0,106739.0,9.5,4.3,16.2,0.0,0.0,5.6,3.4,48.6,0.0,0.0,84,68087.0,70.04835390946502,972.0
20210228,6.344,76813.0,78051.0,7.8,3.2,10.8,0.0,0.0,4.3,2.1,49.0,0.0,0.0,84,48941.0,50.50670794633643,969.0
20210301,0.23,60802.0,62541.0,4.7,0.5,9.0,22.92,67.5,6.2,3.5,91.0,2.3,0.0,84,43132.0,44.55785123966942,968.0
20210302,4.636,164666.0,167408.0,2.3,0.2,6.9,1.33,0.1,4.0,1.9,75.9,0.0,0.0,84,99256.0,101.59263050153533,977.0
20210303,5.646,168138.0,170576.0,4.4,-1.2,9.9,0.0,0.0,3.1,1.8,64.4,0.0,0.0,84,98145.0,100.55840163934428,976.0
20210304,5.822,167110.0,169111.0,7.2,2.5,13.0,0.0,0.0,3.6,1.9,62.4,0.0,0.0,84,97079.0,99.16138917262512,979.0
20210305,7.156,176045.0,178221.0,9.0,3.0,16.2,0.0,0.0,4.9,2.1,70.3,0.0,0.0,84,100520.0,102.6762002042901,979.0
20210306,5.518,109120.0,108987.0,6.6,3.2,11.6,0.0,0.0,6.2,3.3,69.5,0.0,0.0,84,69121.0,70.89333333333333,975.0
20210307,6.904,75758.0,76932.0,6.2,2.1,12.2,0.0,0.0,5.2,2.8,62.9,0.0,0.0,84,50128.0,51.625128733264674,971.0
20210308,6.302,164223.0,166315.0,7.0,1.5,13.9,0.0,0.0,4.9,1.8,60.3,0.0,0.0,84,96189.0,98.65538461538462,975.0
20210309,6.406,169736.0,171615.0,6.6,2.1,12.2,0.0,0.0,4.6,2.2,58.5,0.0,0.0,84,97108.0,99.3940634595701,977.0
20210310,7.14,171136.0,173083.0,8.8,1.7,17.1,0.0,0.0,3.7,1.8,61.8,0.0,0.0,84,98766.0,101.09109518935516,977.0
20210311,6.512,169615.0,171541.0,10.2,4.7,17.1,0.0,0.0,4.5,1.8,50.8,0.0,0.0,84,97559.0,100.06051282051284,975.0
20210312,5.604,174087.0,175581.0,10.5,7.2,14.9,2.75,0.0,4.8,2.2,57.0,0.0,0.0,84,99242.0,101.68237704918032,976.0
20210313,7.872,113071.0,112861.0,9.2,4.6,14.2,0.0,0.0,4.4,2.2,62.8,0.0,0.0,84,71535.0,73.6714727085479,971.0
20210314,6.902,74705.0,76595.0,9.1,4.9,14.7,0.0,0.0,3.9,2.2,71.4,0.0,0.0,84,48562.0,50.115583075335394,969.0
20210315,6.236,165322.0,167551.0,10.6,5.1,15.7,1.25,1.7,5.1,2.4,68.8,0.0,0.0,84,95566.0,97.8157625383828,977.0
20210316,6.094,168418.0,170742.0,8.4,4.9,13.1,2.42,1.3,5.3,3.2,52.5,0.0,0.0,84,97246.0,99.73948717948718,975.0
20210317,7.2,171802.0,174541.0,8.8,1.8,17.5,0.0,0.0,4.7,1.8,44.9,0.0,0.0,84,98657.0,100.8762781186094,978.0
20210318,7.258,171346.0,173444.0,11.7,5.0,18.4,0.0,0.0,4.2,1.8,50.1,0.0,0.0,84,98272.0,100.79179487179488,975.0
20210319,8.548,178147.0,180173.0,15.3,11.4,20.2,0.0,0.0,4.3,2.2,47.9,0.0,0.0,84,100941.0,103.10623084780389,979.0
20210320,2.294,102649.0,102553.0,9.9,7.4,14.7,10.5,5.1,4.0,2.2,74.6,0.0,0.0,84,65435.0,67.11282051282052,975.0
20210321,4.638,76708.0,78262.0,5.8,3.1,8.6,1.5,0.3,6.8,4.0,65.9,0.0,0.0,84,50204.0,51.70339855818744,971.0
20210322,6.238,166962.0,169086.0,6.2,1.1,11.1,0.0,0.0,6.9,3.2,55.3,0.0,0.0,84,96875.0,98.85204081632654,980.0
20210323,7.44,171876.0,173584.0,9.1,2.5,16.4,0.0,0.0,5.7,2.5,63.5,0.0,0.0,84,98921.0,101.0429009193054,979.0
20210324,7.992,173011.0,174503.0,10.8,5.7,16.9,0.0,0.0,5.3,2.4,61.5,0.0,0.0,84,99057.0,101.1818181818182,979.0
20210325,7.972,173038.0,175020.0,11.9,6.8,19.0,0.0,0.0,4.9,2.2,68.5,0.0,0.0,84,99511.0,101.74948875255625,978.0
20210326,8.53,178167.0,179365.0,12.6,4.8,20.6,0.0,0.0,2.9,1.4,58.4,0.0,0.0,84,101763.0,104.15864892528148,977.0
20210327,1.674,103091.0,102178.0,12.1,10.2,15.0,13.08,25.5,4.8,2.5,70.9,0.0,0.0,84,66607.0,68.59629248197734,971.0
20210328,2.572,67775.0,69327.0,9.0,7.7,13.0,15.0,9.2,6.4,3.3,95.8,0.0,0.5,84,45317.0,46.6224279835391,972.0
20210329,6.082,167020.0,169222.0,10.2,7.3,14.6,2.75,0.2,6.6,3.3,62.3,0.0,0.33,84,98062.0,100.37052200614124,977.0
20210330,8.44,172268.0,174009.0,10.8,4.1,18.2,0.0,0.0,5.1,2.2,47.3,0.0,0.0,84,99929.0,102.07252298263536,979.0
20210331,10.144,175286.0,176820.0,14.5,5.9,22.9,0.0,0.0,3.6,1.8,41.0,0.0,0.0,84,102549.0,104.8558282208589,978.0
20210401,10.542,176084.0,177297.0,17.7,12.0,24.0,0.0,0.0,6.7,3.5,33.0,0.0,0.0,84,102720.0,104.92339121552604,979.0
20210402,9.974,181332.0,181831.0,17.8,12.5,23.0,0.83,0.0,6.4,3.2,35.6,0.0,0.0,84,105260.0,107.6278118609407,978.0
20210403,1.028,94864.0,94363.0,14.9,10.9,18.0,16.53,56.2,6.3,3.1,80.8,0.0,0.0,84,62010.0,63.6,975.0
20210404,8.732,76952.0,78078.0,11.9,9.0,15.8,5.75,0.6,5.2,3.2,65.8,0.0,0.0,84,53299.0,54.834362139917694,972.0
20210405,9.724,169240.0,171522.0,11.9,5.4,19.3,0.0,0.0,5.3,2.4,47.9,0.0,0.0,84,98382.0,100.69805527123847,977.0
20210406,9.442,172588.0,174678.0,13.9,9.4,19.2,0.0,0.0,5.4,2.5,50.9,0.0,0.0,84,98998.0,101.43237704918032,976.0
20210407,9.388,171161.0,173651.0,14.1,8.1,20.4,0.0,0.0,6.2,2.5,47.5,0.0,0.0,84,99630.0,102.18461538461538,975.0
20210408,8.818,173005.0,174471.0,13.0,7.2,18.0,0.0,0.0,5.8,2.7,34.0,0.0,0.0,84,98448.0,100.55975485188968,979.0
20210409,10.05,177495.0,178952.0,13.6,7.6,19.6,0.0,0.0,5.8,2.7,39.3,0.0,0.0,84,101677.0,103.9642126789366,978.0
20210410,10.506,113765.0,112654.0,12.6,7.7,18.8,0.0,0.0,4.7,2.6,50.0,0.0,0.0,84,73302.0,75.18153846153847,975.0
20210411,11.572,78720.0,80024.0,15.0,7.5,21.8,0.0,0.0,3.9,1.7,45.4,0.0,0.0,84,53520.0,55.06172839506173,972.0
20210412,1.994,161702.0,163842.0,13.8,11.9,17.8,14.17,22.0,4.8,2.4,70.4,0.0,0.0,84,95780.0,98.13524590163937,976.0
20210413,7.028,170354.0,172522.0,10.4,5.7,13.5,6.75,8.0,5.7,3.7,74.0,0.0,0.0,84,98904.0,101.02553626149133,979.0
20210414,8.136,172137.0,173794.0,8.4,3.1,13.3,0.0,0.0,6.9,2.9,58.5,0.0,0.0,84,99587.0,101.82719836400818,978.0
20210415,9.056,172214.0,174215.0,11.6,6.3,18.3,0.0,0.0,4.7,2.1,62.3,0.0,0.0,84,98922.0,101.14723926380368,978.0
20210416,6.298,170758.0,172450.0,11.3,8.1,14.8,3.5,0.7,5.7,2.6,60.0,0.0,0.0,84,97807.0,100.21209016393442,976.0
20210417,5.846,106789.0,106284.0,9.6,6.0,14.6,1.58,0.0,7.1,2.6,56.6,0.0,0.0,84,68592.0,70.42299794661191,974.0
20210418,9.314,78369.0,78583.0,9.9,5.6,15.3,0.0,0.0,5.7,3.2,64.3,0.0,0.0,84,53171.0,54.702674897119344,972.0
20210419,9.214,166538.0,168732.0,12.2,5.8,19.4,0.0,0.0,4.9,2.4,65.3,0.0,0.0,84,96932.0,99.1124744376278,978.0
20210420,8.804,172422.0,174198.0,14.8,8.1,22.0,0.0,0.0,4.5,1.9,55.1,0.0,0.0,84,98276.0,100.69262295081968,976.0
20210421,9.478,173872.0,175786.0,19.1,10.3,28.2,0.0,0.0,4.3,1.8,43.1,0.0,0.0,84,99454.0,101.79529170931424,977.0
20210422,9.21,171205.0,173241.0,20.9,16.1,27.5,0.0,0.0,5.0,2.5,37.9,0.0,0.0,84,97984.0,100.1881390593047,978.0
20210423,9.208,176758.0,178007.0,19.0,17.0,21.7,4.0,0.0,6.9,3.2,41.4,0.0,0.0,84,100548.0,102.80981595092024,978.0
20210424,10.854,110388.0,109734.0,18.3,15.3,22.2,0.67,0.0,5.2,2.7,43.0,0.0,0.0,84,72514.0,74.37333333333333,975.0
20210425,11.826,77949.0,78565.0,18.2,12.6,24.0,0.0,0.0,5.6,2.7,50.0,0.0,0.0,84,53092.0,54.62139917695473,972.0
20210426,9.938,168364.0,170288.0,16.2,12.3,20.6,0.0,0.0,4.6,2.6,51.8,0.0,0.0,84,97207.0,99.49539406345956,977.0
20210427,8.488,170983.0,173325.0,15.4,12.5,20.0,4.0,1.7,5.0,2.3,62.4,0.0,0.0,84,98224.0,100.63934426229508,976.0
20210428,9.134,173136.0,175574.0,14.5,11.2,18.2,1.33,4.7,4.8,2.4,64.1,0.0,0.0,84,99615.0,101.96008188331628,977.0
20210429,8.494,173961.0,176273.0,14.6,10.9,20.1,4.33,3.9,6.4,2.3,54.1,0.0,0.0,84,101331.0,103.82274590163937,976.0
20210430,6.364,177822.0,179326.0,11.3,8.6,14.6,9.75,26.3,5.2,2.4,81.8,0.0,0.0,84,101930.0,104.01020408163264,980.0
20210501,3.016,99083.0,98973.0,10.2,8.5,15.3,11.67,8.0,6.3,2.7,80.8,0.0,0.0,84,64589.0,66.51802265705459,971.0
20210502,11.012,80557.0,82278.0,12.4,7.3,18.7,2.5,1.7,5.3,3.1,67.9,0.0,0.0,84,53674.0,55.16341212744091,973.0
20210503,10.17,169608.0,171704.0,14.1,8.4,20.3,0.0,0.0,4.9,2.1,56.4,0.0,0.0,84,98673.0,100.8926380368098,978.0
20210504,1.894,169686.0,171288.0,13.8,11.4,15.8,16.25,19.6,4.8,2.1,82.6,0.0,1.37,84,97513.0,99.70654396728015,978.0
20210505,12.348,97747.0,98488.0,13.9,10.3,18.4,0.5,0.1,6.7,3.5,64.4,0.0,0.0,84,64505.0,66.15897435897436,975.0
20210506,10.466,172201.0,173993.0,15.7,7.9,23.1,0.0,0.0,6.5,2.4,46.4,0.0,0.0,84,99665.0,101.90695296523518,978.0
20210507,6.69,174655.0,174979.0,14.4,10.7,17.2,1.5,8.8,6.7,3.4,60.3,0.0,0.0,84,100245.0,102.60491299897646,977.0
20210508,5.334,96535.0,95266.0,14.3,8.9,21.0,0.0,0.0,8.4,3.4,66.1,0.0,0.0,84,65165.0,67.18041237113403,970.0
20210509,10.164,76962.0,80402.0,15.7,10.0,21.8,0.0,0.0,7.9,3.5,51.3,0.0,0.0,84,51396.0,53.14994829369183,967.0
20210510,7.29,164414.0,166922.0,13.2,11.7,14.6,3.08,0.0,4.0,1.8,67.9,0.0,0.0,84,96256.0,98.62295081967213,976.0
20210511,10.316,173904.0,176200.0,18.5,9.4,25.7,0.0,0.0,5.0,2.7,48.9,0.0,0.0,84,99688.0,101.93047034764828,978.0
20210512,10.31,175236.0,177187.0,22.0,16.9,27.7,0.0,0.0,3.7,2.2,39.5,0.0,0.0,84,100517.0,102.67313585291112,979.0
20210513,9.986,175041.0,177027.0,22.9,16.6,29.6,0.0,0.0,4.2,1.9,54.4,0.0,0.0,84,101672.0,103.95910020449898,978.0
20210514,9.936,181607.0,182917.0,24.1,18.0,30.8,0.0,0.0,4.3,1.7,60.3,0.0,0.0,84,104892.0,107.58153846153846,975.0
20210515,2.602,106920.0,106298.0,22.1,20.8,26.2,14.0,15.0,3.6,1.7,79.5,0.0,0.0,84,68680.0,70.44102564102565,975.0
20210516,0.18,64085.0,65436.0,18.4,14.8,20.8,24.0,66.9,4.4,2.5,97.6,0.0,0.0,84,42564.0,43.97107438016529,968.0
20210517,4.978,166049.0,168239.0,15.3,14.2,16.7,13.83,3.1,3.1,1.6,93.0,0.0,0.0,84,97251.0,99.43865030674849,978.0
20210518,9.902,179722.0,182203.0,17.9,13.6,24.5,0.0,0.0,4.5,1.7,70.5,0.0,0.0,84,102987.0,105.51946721311477,976.0
20210519,12.27,103233.0,104614.0,19.9,12.4,26.6,0.0,0.0,4.4,1.8,52.3,0.0,0.0,84,67394.0,68.98055271238485,977.0
20210520,5.366,169714.0,171917.0,18.7,15.6,22.9,11.15,0.9,6.2,2.5,59.8,0.0,0.0,84,100483.0,102.95389344262296,976.0
20210521,5.92,175931.0,177585.0,16.0,14.2,18.2,15.17,6.9,4.2,1.7,86.5,0.0,0.0,84,101101.0,103.37525562372188,978.0
20210522,10.858,115681.0,115196.0,18.6,13.8,23.8,0.92,0.2,6.2,2.5,69.3,0.0,0.0,84,73908.0,75.64790174002047,977.0
20210523,9.864,77225.0,79157.0,19.5,14.3,25.1,0.0,0.0,4.8,1.7,64.4,0.0,0.0,84,51608.0,53.25902992776058,969.0
20210524,9.836,170992.0,173307.0,19.4,16.4,24.5,0.0,0.0,5.6,2.7,61.0,0.0,0.0,84,99072.0,101.19713993871298,979.0
20210525,6.882,173171.0,174907.0,15.3,11.9,19.3,4.58,8.3,7.4,3.2,72.3,0.0,0.0,84,100532.0,102.68845760980592,979.0
20210526,9.62,176752.0,178127.0,18.0,11.5,23.0,0.67,0.0,6.5,2.9,58.5,0.0,0.0,84,101621.0,103.69489795918368,980.0
20210527,5.006,170387.0,172095.0,15.8,13.9,18.7,5.92,8.9,5.2,2.8,83.0,0.0,0.0,84,99076.0,101.30470347648262,978.0
20210528,5.128,173805.0,174752.0,15.3,12.4,19.7,7.83,12.3,5.0,2.6,86.0,0.0,0.0,84,100169.0,102.63217213114754,976.0
20210529,4.558,110906.0,110098.0,15.4,12.8,19.1,8.42,0.3,3.7,2.2,79.8,0.0,0.0,84,69987.0,71.56134969325153,978.0
20210530,8.33,79212.0,81393.0,18.4,10.8,26.3,4.0,18.1,7.6,2.1,73.0,0.0,0.0,84,53523.0,55.12152420185376,971.0
