일시,중랑구,승차총승객수,하차총승객수,평균기온(°C),최저기온(°C),최고기온(°C),강수 계속시간(hr),일강수량(mm),최대 풍속(m/s),평균 풍속(m/s),평균 상대습도(%),합계 3시간 신적설(cm),안개 계속시간(hr),따릉이대여소,버스하차총승객수_sum,버스하차총승객수_mean,버스하차총승객수_size
20201120,3.56,134172.0,127486.0,2.8,0.3,7.0,4.5,0.0,5.6,3.2,74.3,0.0,0.0,67,135039.0,93.84225156358582,1439.0
20201121,3.86,91513.0,86688.0,6.5,-0.3,12.8,1.67,0.2,4.8,2.1,67.9,0.0,0.0,67,93031.0,64.73973556019484,1437.0
20201122,2.076,60219.0,58300.0,5.6,1.5,9.1,8.83,4.8,5.7,2.5,80.5,0.0,0.0,67,62927.0,44.03568929321204,1429.0
20201123,3.348,125528.0,120359.0,1.7,-1.5,5.9,0.0,0.0,4.9,2.3,61.4,0.0,0.0,67,125517.0,87.22515635858235,1439.0
20201124,3.446,123517.0,119022.0,2.9,0.2,6.4,0.0,0.0,3.8,1.8,54.5,0.0,0.0,67,121534.0,85.0482855143457,1429.0
20201125,3.566,123791.0,119212.0,4.6,0.0,9.5,0.0,0.0,3.0,1.5,64.1,0.0,0.0,67,123367.0,86.27062937062936,1430.0
20201126,3.692,120533.0,116109.0,5.6,1.9,10.9,0.0,0.0,3.6,1.7,66.5,0.0,0.0,67,118685.0,83.34620786516854,1424.0
20201127,3.444,119942.0,115559.0,4.1,0.6,7.7,0.17,0.0,5.3,2.7,61.6,0.0,0.0,67,118480.0,82.56445993031359,1435.0
20201128,2.326,78404.0,75816.0,-0.1,-2.3,2.8,0.0,0.0,5.3,2.8,50.0,0.0,0.0,67,82264.0,57.64821303433777,1427.0
20201129,2.122,54981.0,53425.0,-0.6,-3.6,2.6,0.0,0.0,4.5,2.2,59.6,0.0,0.0,67,58165.0,41.047988708539165,1417.0
20201130,2.704,117359.0,113035.0,-0.2,-3.6,4.3,0.0,0.0,4.6,1.9,57.8,0.0,0.0,67,115988.0,81.22408963585434,1428.0
20201201,2.952,117208.0,113051.0,1.1,-3.6,6.7,0.0,0.0,4.0,1.9,44.5,0.0,0.0,67,115388.0,80.29784272790536,1437.0
20201202,3.064,118131.0,113926.0,2.4,0.5,6.1,0.0,0.0,3.9,1.8,41.4,0.0,0.0,67,117425.0,81.77228412256268,1436.0
20201203,2.846,116834.0,113004.0,0.7,-2.3,4.2,0.0,0.0,4.9,2.7,47.1,0.0,0.0,67,114695.0,80.15024458420685,1431.0
20201204,2.676,118239.0,114184.0,-0.6,-4.6,4.4,0.0,0.0,4.3,1.8,53.8,0.0,0.0,67,114371.0,79.42430555555555,1440.0
20201205,2.406,77673.0,75156.0,2.1,-2.2,6.6,0.0,0.0,3.9,1.7,63.1,0.0,0.0,67,79489.0,55.93877551020408,1421.0
20201206,2.496,53693.0,52065.0,4.5,1.2,9.1,0.0,0.0,4.3,1.8,66.9,0.0,0.0,67,56849.0,40.31843971631206,1410.0
20201207,2.716,115527.0,111747.0,3.4,-0.7,6.3,0.0,0.0,5.6,2.6,57.5,0.0,0.0,67,114358.0,79.97062937062937,1430.0
20201208,2.598,111961.0,107906.0,-0.5,-3.5,4.1,0.0,0.0,3.9,2.0,50.0,0.0,0.0,67,110124.0,76.90223463687151,1432.0
20201209,2.708,111822.0,108078.0,1.5,-4.1,6.2,0.0,0.0,3.0,1.5,55.1,0.0,0.0,67,110192.0,76.94972067039106,1432.0
20201210,2.916,112067.0,108226.0,5.8,3.2,9.3,2.58,0.0,3.5,1.7,69.9,0.0,0.0,67,109714.0,76.72307692307692,1430.0
20201211,2.978,113635.0,109478.0,5.3,2.6,9.4,0.0,0.0,4.5,1.8,77.1,0.0,0.0,67,111046.0,77.43793584379358,1434.0
20201212,2.612,71723.0,69509.0,2.3,-0.3,6.1,0.0,0.0,4.8,2.1,51.3,0.0,0.0,67,73901.0,52.116361071932296,1418.0
20201213,0.916,45059.0,44182.0,-1.1,-6.0,2.0,7.58,2.9,6.1,2.9,74.9,3.3,0.0,67,47016.0,33.70322580645161,1395.0
20201214,1.5,103926.0,100704.0,-7.7,-9.7,-5.0,0.0,0.0,5.3,3.4,49.1,0.0,0.0,67,104962.0,74.07339449541284,1417.0
20201215,1.568,103150.0,100147.0,-8.3,-11.1,-4.6,0.0,0.0,5.2,2.8,43.0,0.0,0.0,67,104097.0,73.20464135021098,1422.0
20201216,1.532,101992.0,98777.0,-8.3,-11.2,-3.9,0.0,0.0,4.6,2.6,43.9,0.0,0.0,67,103331.0,72.61489810260014,1423.0
20201217,1.782,103432.0,100465.0,-4.9,-11.1,0.8,1.08,0.0,3.7,1.7,47.0,0.0,0.0,67,104096.0,73.30704225352113,1420.0
20201218,1.708,108656.0,105041.0,-2.1,-6.4,1.8,7.58,0.2,5.4,3.0,57.0,0.2,0.0,67,109478.0,76.88061797752809,1424.0
20201219,1.522,66775.0,65135.0,-5.1,-9.6,-1.2,0.0,0.0,5.1,2.4,45.1,0.0,0.0,67,71818.0,50.647390691114246,1418.0
20201220,1.454,44791.0,43435.0,-3.7,-8.2,1.1,0.0,0.0,4.4,2.0,50.4,0.0,0.0,67,47869.0,33.97374024130589,1409.0
20201221,1.892,107082.0,103830.0,-1.0,-6.0,4.7,0.0,0.0,3.7,1.6,64.1,0.0,0.0,67,106227.0,74.38865546218487,1428.0
20201222,2.302,107646.0,104254.0,2.0,-2.5,7.2,0.0,0.0,4.7,2.0,67.6,0.0,0.0,67,106499.0,74.63139453398739,1427.0
20201223,2.306,107460.0,104570.0,4.5,-0.4,8.5,0.25,0.0,5.1,2.3,76.6,0.0,0.0,67,106973.0,74.9110644257703,1428.0
20201224,2.24,108067.0,104802.0,2.6,-2.0,6.1,0.0,0.0,6.5,2.9,61.5,0.0,0.0,67,106351.0,74.68469101123596,1424.0
20201225,1.68,52545.0,50956.0,-0.8,-4.7,3.5,0.0,0.0,4.7,2.1,51.9,0.0,0.0,67,56732.0,39.98026779422128,1419.0
20201226,2.198,60828.0,59675.0,2.2,-2.1,8.0,0.0,0.0,3.9,1.8,65.8,0.0,0.0,67,65933.0,46.82741477272727,1408.0
20201227,2.038,43447.0,41725.0,5.8,1.4,10.0,1.75,0.0,2.8,1.8,62.9,0.0,0.0,67,44405.0,31.650035637918744,1403.0
20201228,2.48,105733.0,102595.0,6.7,4.2,11.4,1.33,1.3,3.1,1.4,72.1,0.0,0.0,67,103466.0,72.60771929824561,1425.0
20201229,2.118,105683.0,102397.0,0.1,-6.2,4.3,6.25,0.2,6.1,2.9,70.8,0.0,0.0,67,103825.0,72.70658263305322,1428.0
20201230,1.174,101445.0,98331.0,-10.9,-12.9,-6.2,0.0,0.0,6.2,4.1,55.5,0.0,0.0,67,100998.0,70.57861635220125,1431.0
20201231,1.358,98898.0,95650.0,-8.9,-12.9,-5.0,0.33,0.0,4.2,2.4,53.9,0.0,0.0,67,100858.0,71.07681465821001,1419.0
20210101,1.222,36786.0,36143.0,-4.2,-9.8,1.6,0.0,0.0,4.1,2.0,64.0,0.0,0.0,90,40137.0,28.546941678520625,1406.0
20210102,1.44,57157.0,55786.0,-5.0,-8.4,-1.4,0.0,0.0,5.4,2.6,38.5,0.0,0.0,90,61496.0,43.64513839602555,1409.0
20210103,1.278,42910.0,42110.0,-5.6,-9.1,-2.0,0.0,0.0,4.5,2.0,45.0,0.0,0.0,90,45547.0,32.464005702067,1403.0
20210104,1.71,107105.0,104087.0,-3.5,-8.4,0.3,2.33,0.0,3.2,1.7,51.4,0.0,0.0,90,103601.0,72.49895031490553,1429.0
20210105,1.53,107826.0,104710.0,-5.5,-9.9,-2.1,5.42,0.0,5.7,2.9,52.8,0.0,0.0,90,105757.0,74.1114225648213,1427.0
20210106,1.156,106648.0,108001.0,-7.4,-12.0,-1.9,5.33,2.3,8.1,2.4,54.6,4.0,0.0,90,105878.0,73.98881900768693,1431.0
20210107,0.286,108539.0,105917.0,-14.5,-16.5,-8.4,0.0,0.0,8.3,4.1,49.9,0.0,0.0,90,110882.0,77.9760900140647,1422.0
20210108,0.48,103437.0,100422.0,-14.9,-18.6,-10.7,0.0,0.0,6.1,3.3,44.0,0.0,0.0,90,103179.0,72.10272536687631,1431.0
20210109,0.568,65621.0,64403.0,-12.2,-16.6,-7.5,0.0,0.0,6.5,2.6,46.3,0.0,0.0,90,72433.0,51.00915492957746,1420.0
20210110,0.662,43462.0,42619.0,-7.7,-12.8,-2.7,0.0,0.0,2.6,1.3,54.4,0.0,0.0,90,46000.0,32.554847841472046,1413.0
20210111,1.184,107512.0,104445.0,-6.7,-9.6,-4.0,0.0,0.0,3.5,1.9,62.1,0.0,0.0,90,106717.0,75.04711673699015,1422.0
20210112,0.64,112758.0,115131.0,-3.9,-9.3,-0.5,7.5,2.6,3.4,1.8,79.5,5.0,0.0,90,110518.0,77.39355742296918,1428.0
20210113,0.996,114076.0,109824.0,2.0,-3.0,8.3,0.67,0.0,4.9,2.4,80.3,0.0,0.0,90,112776.0,78.53481894150418,1436.0
20210114,1.864,112637.0,109407.0,1.7,-3.6,7.0,0.0,0.0,3.9,2.3,46.5,0.0,0.0,90,109333.0,76.51014695591323,1429.0
20210115,1.736,112782.0,109600.0,4.5,-0.7,9.9,0.42,0.2,5.8,3.0,67.4,0.0,0.0,90,109114.0,75.98467966573816,1436.0
20210116,1.402,74811.0,72974.0,-4.9,-8.7,-0.7,0.0,0.0,5.2,3.3,59.3,0.0,0.0,90,78064.0,55.12994350282486,1416.0
20210117,1.142,49542.0,48808.0,-5.5,-10.8,-1.3,5.25,0.0,4.0,2.3,58.5,0.1,0.0,90,51986.0,36.81728045325779,1412.0
20210118,0.956,114746.0,111758.0,-3.8,-9.1,0.2,5.42,0.3,8.6,3.2,64.3,0.9,0.0,90,113149.0,79.18054583624912,1429.0
20210119,1.484,111656.0,108664.0,-6.3,-11.6,-0.2,0.0,0.0,4.7,1.8,37.9,0.0,0.0,90,108916.0,76.27170868347339,1428.0
20210120,2.004,117553.0,114040.0,-0.1,-6.6,7.1,0.0,0.0,4.3,2.2,37.8,0.0,0.0,90,115021.0,80.15400696864111,1435.0
20210121,0.938,114182.0,111230.0,4.5,2.5,7.0,10.25,9.2,3.8,2.3,64.4,0.0,0.0,90,112476.0,78.38048780487804,1435.0
20210122,1.98,117694.0,114672.0,5.5,4.8,6.6,2.0,0.1,3.2,1.7,92.9,0.0,2.38,90,113757.0,79.05281445448227,1439.0
20210123,2.322,80698.0,78509.0,7.6,4.8,12.2,0.0,0.0,5.8,4.2,66.0,0.0,0.0,90,83327.0,58.31140657802659,1429.0
20210124,2.718,56567.0,54790.0,7.3,2.4,13.9,0.0,0.0,4.7,2.1,63.9,0.0,0.0,90,56568.0,40.033970276008496,1413.0
20210125,2.972,118013.0,114169.0,7.9,3.0,13.9,0.0,0.0,3.6,1.9,62.0,0.0,0.0,90,113985.0,78.99168399168398,1443.0
20210126,1.584,116294.0,112909.0,5.3,1.7,7.4,6.92,1.7,3.8,1.9,80.4,0.0,0.0,90,112660.0,78.72816212438853,1431.0
20210127,2.608,120441.0,117356.0,1.7,-1.8,6.5,0.0,0.0,5.2,2.2,47.6,0.0,0.0,90,117633.0,81.97421602787456,1435.0
20210128,1.336,116568.0,113855.0,-2.6,-9.7,1.4,1.33,2.0,8.7,4.0,52.3,3.6,0.0,90,114660.0,79.84679665738162,1436.0
20210129,1.426,115022.0,111986.0,-8.8,-11.6,-4.9,0.0,0.0,7.3,3.5,40.0,0.0,0.0,90,113552.0,79.18549511854951,1434.0
20210130,1.61,81194.0,78996.0,-1.6,-8.1,5.2,4.5,0.5,4.8,2.5,60.0,0.8,0.0,90,84312.0,59.083391730904,1427.0
20210131,2.308,57620.0,56013.0,3.2,-3.8,8.7,0.0,0.0,4.4,2.0,57.0,0.0,0.0,90,59655.0,41.89255617977528,1424.0
20210201,2.306,119587.0,116475.0,5.0,-2.3,9.5,0.83,0.7,6.7,2.7,74.5,0.0,0.0,90,117401.0,81.98393854748603,1432.0
20210202,1.708,118639.0,115618.0,-5.6,-8.2,-2.4,3.83,0.0,5.9,3.9,44.1,0.0,0.0,90,118633.0,82.49860917941585,1438.0
20210203,1.688,122462.0,120392.0,-3.2,-9.4,1.4,6.5,3.4,4.5,2.2,64.6,4.2,0.0,90,123347.0,85.89623955431755,1436.0
20210204,1.082,122134.0,118067.0,-3.6,-7.4,0.7,1.33,0.1,5.3,2.5,50.1,0.2,0.0,90,123855.0,86.3702928870293,1434.0
20210205,2.224,123962.0,120478.0,1.4,-4.4,6.7,0.0,0.0,5.1,2.4,71.8,0.0,0.0,90,121381.0,84.58606271777003,1435.0
20210206,2.51,85891.0,82739.0,6.8,4.3,9.5,0.0,0.0,4.6,2.2,80.4,0.0,0.0,90,88601.0,62.21980337078652,1424.0
20210207,2.25,59042.0,57691.0,3.6,-2.6,7.7,0.0,0.0,5.3,2.9,67.0,0.0,0.72,90,63228.0,44.4954257565095,1421.0
20210208,1.994,122188.0,118673.0,-3.1,-5.4,0.2,0.0,0.0,6.3,3.4,43.6,0.0,0.0,90,120146.0,83.43472222222222,1440.0
20210209,2.214,123231.0,119434.0,-0.9,-6.1,4.7,0.0,0.0,4.8,2.0,51.9,0.0,0.0,90,121341.0,84.26458333333333,1440.0
20210210,2.574,119625.0,114612.0,3.4,-1.5,7.2,0.0,0.0,4.3,2.1,75.1,0.0,0.0,90,120224.0,83.60500695410292,1438.0
20210211,2.194,52887.0,50286.0,5.5,1.3,10.9,0.0,0.0,3.1,1.3,71.5,0.0,0.0,90,57221.0,40.66879886282872,1407.0
20210212,2.444,39583.0,39031.0,6.5,0.6,14.0,0.0,0.0,3.4,1.7,60.6,0.0,0.0,90,39843.0,28.237420269312544,1411.0
20210213,3.07,58751.0,57902.0,7.6,1.0,15.9,0.0,0.0,3.8,1.5,50.6,0.0,0.0,90,56469.0,40.277460770328105,1402.0
20210214,2.72,55392.0,55084.0,9.5,6.4,13.8,0.17,0.0,3.6,1.7,47.6,0.0,0.0,90,55772.0,39.58268275372605,1409.0
20210215,1.87,117774.0,115086.0,1.2,-5.2,8.2,5.5,1.4,7.3,4.0,65.1,0.0,0.0,90,115728.0,80.81564245810056,1432.0
20210216,1.31,120563.0,117172.0,-5.1,-7.0,-1.3,5.55,1.5,7.2,3.2,57.9,1.1,0.0,90,119304.0,83.02296450939457,1437.0
20210217,1.254,117981.0,114904.0,-8.3,-10.4,-5.2,0.67,0.0,7.5,5.0,44.1,0.0,0.0,90,117074.0,81.13236313236314,1443.0
20210218,1.636,119502.0,116256.0,-5.8,-10.6,-0.4,0.0,0.0,6.1,3.1,44.9,0.0,0.0,90,117909.0,82.16655052264808,1435.0
20210219,2.512,125732.0,121776.0,1.6,-7.1,8.9,0.0,0.0,5.9,2.9,66.9,0.0,0.0,90,121043.0,83.94105409153953,1442.0
20210220,3.452,90909.0,87842.0,8.8,5.5,14.9,0.0,0.0,3.9,2.1,60.4,0.0,0.0,90,90901.0,63.38981868898187,1434.0
20210221,3.878,64734.0,62833.0,10.8,4.7,17.4,0.0,0.0,5.8,2.8,66.6,0.0,0.0,90,65622.0,46.14767932489451,1422.0
20210222,2.95,124672.0,120919.0,7.8,0.4,12.6,0.0,0.0,6.5,2.9,58.3,0.0,0.0,90,119305.0,82.96592489568846,1438.0
20210223,2.566,124760.0,121084.0,0.0,-3.1,4.3,0.0,0.0,5.3,2.9,34.0,0.0,0.0,90,120531.0,83.93523676880223,1436.0
20210224,2.812,125541.0,122062.0,2.9,-3.0,10.1,0.0,0.0,3.2,1.8,33.0,0.0,0.0,90,121787.0,84.63307852675469,1439.0
20210225,2.85,125358.0,120980.0,4.2,0.7,8.2,0.0,0.0,2.8,1.4,35.1,0.0,0.0,90,121790.0,84.75295755045234,1437.0
20210226,3.538,129334.0,124469.0,8.2,0.5,15.8,0.0,0.0,4.3,2.3,35.0,0.0,0.0,90,124364.0,86.06505190311418,1445.0
20210227,4.438,93536.0,89872.0,9.5,4.3,16.2,0.0,0.0,5.6,3.4,48.6,0.0,0.0,90,90661.0,63.3549965059399,1431.0
20210228,3.56,69144.0,66664.0,7.8,3.2,10.8,0.0,0.0,4.3,2.1,49.0,0.0,0.0,90,66848.0,47.1092318534179,1419.0
20210301,0.212,54620.0,54246.0,4.7,0.5,9.0,22.92,67.5,6.2,3.5,91.0,2.3,0.0,90,61707.0,43.181945416375086,1429.0
20210302,2.528,126657.0,122838.0,2.3,0.2,6.9,1.33,0.1,4.0,1.9,75.9,0.0,0.0,90,129104.0,89.7178596247394,1439.0
20210303,3.298,128000.0,124106.0,4.4,-1.2,9.9,0.0,0.0,3.1,1.8,64.4,0.0,0.0,90,126629.0,88.3047419804742,1434.0
20210304,3.646,126556.0,122369.0,7.2,2.5,13.0,0.0,0.0,3.6,1.9,62.4,0.0,0.0,90,124115.0,86.31084840055632,1438.0
20210305,4.104,132495.0,128456.0,9.0,3.0,16.2,0.0,0.0,4.9,2.1,70.3,0.0,0.0,90,128444.0,88.95013850415512,1444.0
20210306,3.436,95168.0,91853.0,6.6,3.2,11.6,0.0,0.0,6.2,3.3,69.5,0.0,0.0,90,94265.0,65.82751396648045,1432.0
20210307,4.068,67864.0,65729.0,6.2,2.1,12.2,0.0,0.0,5.2,2.8,62.9,0.0,0.0,90,68336.0,48.056258790436,1422.0
20210308,3.894,127449.0,123291.0,7.0,1.5,13.9,0.0,0.0,4.9,1.8,60.3,0.0,0.0,90,125351.0,88.02738764044943,1424.0
20210309,3.954,129171.0,124857.0,6.6,2.1,12.2,0.0,0.0,4.6,2.2,58.5,0.0,0.0,90,127150.0,89.29073033707866,1424.0
20210310,4.324,130098.0,125513.0,8.8,1.7,17.1,0.0,0.0,3.7,1.8,61.8,0.0,0.0,90,127909.0,89.69775596072931,1426.0
20210311,4.226,128097.0,123694.0,10.2,4.7,17.1,0.0,0.0,4.5,1.8,50.8,0.0,0.0,90,126438.0,88.604064470918,1427.0
20210312,3.586,131440.0,127580.0,10.5,7.2,14.9,2.75,0.0,4.8,2.2,57.0,0.0,0.0,90,130072.0,90.95944055944057,1430.0
20210313,4.404,96484.0,93104.0,9.2,4.6,14.2,0.0,0.0,4.4,2.2,62.8,0.0,0.0,90,95331.0,67.08726249120338,1421.0
20210314,4.038,67171.0,64997.0,9.1,4.9,14.7,0.0,0.0,3.9,2.2,71.4,0.0,0.0,90,66513.0,47.13890857547838,1411.0
20210315,4.154,126686.0,122649.0,10.6,5.1,15.7,1.25,1.7,5.1,2.4,68.8,0.0,0.0,90,124503.0,87.49332396345748,1423.0
20210316,4.096,128864.0,124431.0,8.4,4.9,13.1,2.42,1.3,5.3,3.2,52.5,0.0,0.0,90,127133.0,88.96641007697691,1429.0
20210317,4.694,130314.0,125949.0,8.8,1.8,17.5,0.0,0.0,4.7,1.8,44.9,0.0,0.0,90,127870.0,89.85945186226283,1423.0
20210318,4.742,129523.0,124611.0,11.7,5.0,18.4,0.0,0.0,4.2,1.8,50.1,0.0,0.0,90,126949.0,89.02454417952315,1426.0
20210319,5.298,134339.0,129643.0,15.3,11.4,20.2,0.0,0.0,4.3,2.2,47.9,0.0,0.0,90,130810.0,91.60364145658264,1428.0
20210320,1.814,87909.0,85266.0,9.9,7.4,14.7,10.5,5.1,4.0,2.2,74.6,0.0,0.0,90,89611.0,63.10633802816901,1420.0
20210321,3.384,67506.0,65678.0,5.8,3.1,8.6,1.5,0.3,6.8,4.0,65.9,0.0,0.0,90,68845.0,48.72257607926398,1413.0
20210322,4.046,128117.0,123649.0,6.2,1.1,11.1,0.0,0.0,6.9,3.2,55.3,0.0,0.0,90,126359.0,88.86005625879044,1422.0
20210323,4.758,130913.0,126192.0,9.1,2.5,16.4,0.0,0.0,5.7,2.5,63.5,0.0,0.0,90,127921.0,89.83216292134831,1424.0
20210324,4.766,130833.0,126194.0,10.8,5.7,16.9,0.0,0.0,5.3,2.4,61.5,0.0,0.0,90,128342.0,90.12780898876404,1424.0
20210325,5.342,132198.0,127564.0,11.9,6.8,19.0,0.0,0.0,4.9,2.2,68.5,0.0,0.0,90,129693.0,90.44142259414224,1434.0
20210326,5.37,135440.0,130531.0,12.6,4.8,20.6,0.0,0.0,2.9,1.4,58.4,0.0,0.0,90,131335.0,91.97128851540616,1428.0
20210327,1.404,89463.0,86989.0,12.1,10.2,15.0,13.08,25.5,4.8,2.5,70.9,0.0,0.0,90,91156.0,65.53271028037383,1391.0
20210328,1.772,60336.0,59110.0,9.0,7.7,13.0,15.0,9.2,6.4,3.3,95.8,0.0,0.5,90,63542.0,45.81254506128335,1387.0
20210329,3.914,128534.0,123600.0,10.2,7.3,14.6,2.75,0.2,6.6,3.3,62.3,0.0,0.33,90,126826.0,88.6895104895105,1430.0
20210330,5.598,131244.0,126027.0,10.8,4.1,18.2,0.0,0.0,5.1,2.2,47.3,0.0,0.0,90,128981.0,90.07053072625699,1432.0
20210331,6.048,131867.0,126753.0,14.5,5.9,22.9,0.0,0.0,3.6,1.8,41.0,0.0,0.0,90,129818.0,92.39715302491103,1405.0
20210401,6.374,131683.0,126388.0,17.7,12.0,24.0,0.0,0.0,6.7,3.5,33.0,0.0,0.0,90,128160.0,91.28205128205128,1404.0
20210402,6.408,134500.0,129610.0,17.8,12.5,23.0,0.83,0.0,6.4,3.2,35.6,0.0,0.0,90,131167.0,93.35729537366548,1405.0
20210403,1.07,80533.0,78198.0,14.9,10.9,18.0,16.53,56.2,6.3,3.1,80.8,0.0,0.0,90,85631.0,61.29634931997137,1397.0
20210404,4.958,66371.0,64591.0,11.9,9.0,15.8,5.75,0.6,5.2,3.2,65.8,0.0,0.0,90,70335.0,50.78339350180505,1385.0
20210405,6.018,130391.0,125666.0,11.9,5.4,19.3,0.0,0.0,5.3,2.4,47.9,0.0,0.0,90,127444.0,91.096497498213,1399.0
20210406,5.978,132362.0,127259.0,13.9,9.4,19.2,0.0,0.0,5.4,2.5,50.9,0.0,0.0,90,128190.0,91.1087420042644,1407.0
20210407,6.302,130324.0,125688.0,14.1,8.1,20.4,0.0,0.0,6.2,2.5,47.5,0.0,0.0,90,126846.0,90.28185053380784,1405.0
20210408,5.672,130778.0,125710.0,13.0,7.2,18.0,0.0,0.0,5.8,2.7,34.0,0.0,0.0,90,125464.0,89.10795454545455,1408.0
20210409,6.112,135187.0,129649.0,13.6,7.6,19.6,0.0,0.0,5.8,2.7,39.3,0.0,0.0,90,129287.0,91.95376955903272,1406.0
20210410,6.006,97891.0,93860.0,12.6,7.7,18.8,0.0,0.0,4.7,2.6,50.0,0.0,0.0,90,95728.0,68.72074659009333,1393.0
20210411,6.276,70161.0,68013.0,15.0,7.5,21.8,0.0,0.0,3.9,1.7,45.4,0.0,0.0,90,70092.0,50.389647735442125,1391.0
20210412,1.668,124243.0,120685.0,13.8,11.9,17.8,14.17,22.0,4.8,2.4,70.4,0.0,0.0,90,125130.0,89.50643776824035,1398.0
20210413,4.772,129600.0,125014.0,10.4,5.7,13.5,6.75,8.0,5.7,3.7,74.0,0.0,0.0,90,128060.0,91.2108262108262,1404.0
20210414,5.26,130057.0,125627.0,8.4,3.1,13.3,0.0,0.0,6.9,2.9,58.5,0.0,0.0,90,128589.0,91.58760683760684,1404.0
20210415,5.882,130731.0,126010.0,11.6,6.3,18.3,0.0,0.0,4.7,2.1,62.3,0.0,0.0,90,127678.0,91.0684736091298,1402.0
20210416,4.56,128820.0,124044.0,11.3,8.1,14.8,3.5,0.7,5.7,2.6,60.0,0.0,0.0,90,127263.0,90.96711937097928,1399.0
20210417,3.5,92551.0,89164.0,9.6,6.0,14.6,1.58,0.0,7.1,2.6,56.6,0.0,0.0,90,92474.0,66.28960573476702,1395.0
20210418,5.608,68302.0,66455.0,9.9,5.6,15.3,0.0,0.0,5.7,3.2,64.3,0.0,0.0,90,69066.0,49.65204888569375,1391.0
20210419,5.728,129344.0,124679.0,12.2,5.8,19.4,0.0,0.0,4.9,2.4,65.3,0.0,0.0,90,128745.0,92.0922746781116,1398.0
20210420,6.214,131998.0,127670.0,14.8,8.1,22.0,0.0,0.0,4.5,1.9,55.1,0.0,0.0,90,130772.0,93.34189864382584,1401.0
20210421,6.362,131903.0,127272.0,19.1,10.3,28.2,0.0,0.0,4.3,1.8,43.1,0.0,0.0,90,131663.0,93.444286728176,1409.0
20210422,6.37,130846.0,125830.0,20.9,16.1,27.5,0.0,0.0,5.0,2.5,37.9,0.0,0.0,90,130466.0,92.726368159204,1407.0
20210423,6.192,133419.0,127959.0,19.0,17.0,21.7,4.0,0.0,6.9,3.2,41.4,0.0,0.0,90,130709.0,93.03131672597864,1405.0
20210424,6.774,96147.0,91399.0,18.3,15.3,22.2,0.67,0.0,5.2,2.7,43.0,0.0,0.0,90,95135.0,68.05078683834049,1398.0
20210425,6.554,69790.0,66808.0,18.2,12.6,24.0,0.0,0.0,5.6,2.7,50.0,0.0,0.0,90,68954.0,49.60719424460432,1390.0
20210426,6.51,129723.0,125266.0,16.2,12.3,20.6,0.0,0.0,4.6,2.6,51.8,0.0,0.0,90,128663.0,91.7710413694722,1402.0
20210427,5.612,130643.0,125731.0,15.4,12.5,20.0,4.0,1.7,5.0,2.3,62.4,0.0,0.0,90,129106.0,92.0870185449358,1402.0
20210428,6.144,131099.0,126225.0,14.5,11.2,18.2,1.33,4.7,4.8,2.4,64.1,0.0,0.0,90,130138.0,92.62491103202846,1405.0
20210429,5.56,130828.0,125382.0,14.6,10.9,20.1,4.33,3.9,6.4,2.3,54.1,0.0,0.0,90,129619.0,92.25551601423489,1405.0
20210430,4.22,133043.0,128241.0,11.3,8.6,14.6,9.75,26.3,5.2,2.4,81.8,0.0,0.0,90,131883.0,94.13490364025697,1401.0
20210501,2.646,85793.0,81992.0,10.2,8.5,15.3,11.67,8.0,6.3,2.7,80.8,0.0,0.0,90,87523.0,62.785509325681495,1394.0
20210502,6.376,69507.0,67302.0,12.4,7.3,18.7,2.5,1.7,5.3,3.1,67.9,0.0,0.0,90,69424.0,50.089466089466086,1386.0
20210503,6.692,130566.0,125760.0,14.1,8.4,20.3,0.0,0.0,4.9,2.1,56.4,0.0,0.0,90,128283.0,91.36965811965813,1404.0
20210504,1.484,126537.0,122370.0,13.8,11.4,15.8,16.25,19.6,4.8,2.1,82.6,0.0,1.37,90,126477.0,90.21184022824536,1402.0
20210505,6.262,81746.0,79262.0,13.9,10.3,18.4,0.5,0.1,6.7,3.5,64.4,0.0,0.0,90,82379.0,58.80014275517488,1401.0
20210506,6.42,131988.0,127196.0,15.7,7.9,23.1,0.0,0.0,6.5,2.4,46.4,0.0,0.0,90,129186.0,91.88193456614508,1406.0
20210507,4.752,131928.0,126962.0,14.4,10.7,17.2,1.5,8.8,6.7,3.4,60.3,0.0,0.0,90,130151.0,92.43678977272728,1408.0
20210508,4.646,87813.0,84990.0,14.3,8.9,21.0,0.0,0.0,8.4,3.4,66.1,0.0,0.0,90,90810.0,65.23706896551724,1392.0
20210509,6.286,70148.0,68391.0,15.7,10.0,21.8,0.0,0.0,7.9,3.5,51.3,0.0,0.0,90,68052.0,48.958273381294966,1390.0
20210510,5.528,127809.0,123263.0,13.2,11.7,14.6,3.08,0.0,4.0,1.8,67.9,0.0,0.0,90,125945.0,90.15390121689336,1397.0
20210511,7.154,132963.0,128385.0,18.5,9.4,25.7,0.0,0.0,5.0,2.7,48.9,0.0,0.0,90,130056.0,93.03004291845494,1398.0
20210512,7.334,133314.0,128626.0,22.0,16.9,27.7,0.0,0.0,3.7,2.2,39.5,0.0,0.0,90,131043.0,93.8031496062992,1397.0
20210513,7.236,132386.0,127301.0,22.9,16.6,29.6,0.0,0.0,4.2,1.9,54.4,0.0,0.0,90,130429.0,93.49749103942652,1395.0
